Gene	ERR2653627	ERR2653628	ERR2653629	ERR2653630	ERR2653631	ERR2653632	ERR2653633	ERR2653634
ETS1-1	3.117080792609899	2.493468214345194	1.8582246046504713	2.270375079664376	3.1864854243851646	2.2237160231710478	1.7532179987764873	1.8917751061657104
ETS2-1	0.7186198868202848	0.631883458665481	0.7724329019330936	0.7613723752648174	0.5804470141591905	0.6136627446315588	0.7115099871053032	0.6606734301099234
HRA1	0.6348483614022801	0.406121960063705	0.7625236240302671	0.62218124939354	0.589384569449884	0.6670520804825975	0.6781648483033897	0.6174466731769636
ICR1	0.8899678130658213	0.8986172710009974	1.1153582528348192	1.1273076555004564	0.8747525941770091	0.9102550743406389	1.107701308789565	1.0578319801547438
IRT1	1.2952204478835547	1.398519469370449	0.9061681053370063	0.9615348663392158	1.2275746438777642	1.1359476891001865	0.9406949479641216	0.995548616578392
ITS1-1	0.7916112239034648	0.7924598507959895	0.7416416778474374	0.826789556387002	0.819677187883741	0.7799215184639495	0.751440780449049	0.7736688957490465
ITS2-1	0.8199479288392396	0.7819904133911513	0.7696555712745202	0.7770219990565302	0.8693170771215795	0.7564761087752322	0.7721249037382876	0.7669483916627768
LSR1	1.2715222036786429	1.0948871690288964	0.9115523589588224	0.9864548036090998	1.4842788989693254	1.0659727792217333	0.9241271285312774	1.0074419717763372
NME1	0.693194842168367	0.7327155618587636	0.7115099871053032	0.7336313664069796	0.720512898564522	0.6830685864230827	0.7391126700983338	0.6324601676054038
PWR1	0.1549442179228085	0.5183650748209939	0.16058354857499502	0.5261006204665526	0.48444264554332894	0.1641123221332098	0.4701069672988748	0.444045522890658
Q0010	0.3999714614554397	0.15838297987249383	0.16058354857499502	0.17356206079677466	0.1558277056455074	0.1641123221332098	0.15793632431344284	0.18057771223274396
Q0017	0.1549442179228085	0.15838297987249383	0.16058354857499502	0.17356206079677466	0.1558277056455074	0.1641123221332098	0.42788142721462175	0.18057771223274396
Q0020	0.929686486637006	0.8199479288392396	0.7498178338046669	0.7930245540584189	0.9615348663392158	0.8090459433061302	0.7610115548992736	0.8044481977040198
Q0032	0.1549442179228085	0.15838297987249383	0.16058354857499502	0.17356206079677466	0.1558277056455074	0.1641123221332098	0.15793632431344284	0.18057771223274396
Q0045	3.3424078000505606	2.099874882678849	1.8770020074821776	1.8864933040199303	3.300276755384388	2.3453319502526253	1.8637476049147788	1.3696003137913615
Q0050	1.8963455204740067	1.1655488217239491	0.9881182489726661	1.117615484329586	2.0042964095774085	1.384510628791974	1.0815814869965255	0.9172485395278134
Q0055	1.9774503377124475	1.4234490116027017	1.2722006031558124	1.2496427772250065	1.9422377546308383	1.5243499767784334	1.2373475300285457	1.0197947116856545
Q0060	1.0872165347292864	0.8659634138244379	0.8517275640081621	0.8485107309490493	1.1292779373158441	0.8991250833575694	0.8436404599047569	0.7780567991991438
Q0065	1.7908633997486663	1.027415677491807	1.0916135969865763	1.025963756818711	1.6858271449771545	1.2972508107415972	1.024215257993692	0.8821510686863183
Q0070	1.6590304735489436	1.1118025588171585	1.053741875424431	1.0509919723455052	1.8884953637831412	1.2420934706169506	0.9788131991478303	0.9049074688711436
Q0075	2.3111140052927435	1.2660622250629714	1.187846169315188	1.3629490831616464	2.1093788647808096	1.5073720140127906	1.244564951671356	0.9758400181882549
