	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
YOL132W	185.6868741	0.712965766	0.121343218	5.875612794	4.21E-09	8.37E-07
YOR382W	301.1447262	0.97504891	0.165941172	5.87587095	4.21E-09	8.37E-07
YLR168C	449.7576323	0.54625433	0.094048451	5.808222535	6.31E-09	1.21E-06
YAL035W	1395.7996	-0.30388371	0.05256777	-5.780798933	7.43E-09	1.38E-06
YDR406W	1106.558574	0.655774297	0.114668321	5.718879391	1.07E-08	1.88E-06
YPR002W	324.1407025	0.846035978	0.147818723	5.723469659	1.04E-08	1.88E-06
YJR047C	179.3637584	0.986690371	0.175529467	5.621223529	1.90E-08	3.23E-06
YER001W	763.834814	-0.514363409	0.093162237	-5.521157792	3.37E-08	5.57E-06
YGL032C	27.38301234	1.791929996	0.327380497	5.473539232	4.41E-08	7.10E-06
YLL061W	217.833976	-0.823751488	0.151304493	-5.44432933	5.20E-08	8.15E-06
YEL065W	500.0382241	1.153300387	0.212629286	5.423995945	5.83E-08	8.90E-06
YLR297W	347.7081881	0.571848326	0.105513432	5.41967328	5.97E-08	8.90E-06
YBR023C	765.4500156	-0.365748782	0.067846538	-5.390824581	7.01E-08	1.02E-05
YOR153W	2559.580117	0.467308963	0.087641532	5.332049216	9.71E-08	1.38E-05
YER175C	462.1186602	0.688768147	0.129642293	5.312835272	1.08E-07	1.50E-05
YML058W-A	130.1368239	0.800756406	0.152626205	5.246519809	1.55E-07	2.10E-05
YOL158C	658.9557645	0.67685385	0.129703615	5.218465564	1.80E-07	2.29E-05
YOR381W	412.1725168	0.487190566	0.093316893	5.220818561	1.78E-07	2.29E-05
YPL092W	511.4635643	0.405962843	0.077724721	5.223085268	1.76E-07	2.29E-05
YBR012C	86.9828215	1.012056044	0.195816941	5.168378376	2.36E-07	2.87E-05
YPR111W	341.9919199	0.431766067	0.083482623	5.171927423	2.32E-07	2.87E-05
YJR109C	1090.816983	0.6174246	0.120607349	5.119295003	3.07E-07	3.66E-05
YHL048W	429.1532493	0.388814432	0.076134378	5.106949621	3.27E-07	3.83E-05
YHR206W	560.9018311	-0.406852839	0.079777481	-5.099845625	3.40E-07	3.90E-05
YLR019W	384.4396063	-0.433619688	0.085117647	-5.094357098	3.50E-07	3.93E-05
YML087C	211.8950757	0.570375043	0.112048847	5.090414201	3.57E-07	3.94E-05
YOR237W	113.0065182	0.932782441	0.184493458	5.055910659	4.28E-07	4.64E-05
YLR136C	380.8697037	1.099834792	0.219067068	5.020539149	5.15E-07	5.48E-05
YPL156C	489.8238092	0.541171859	0.108307575	4.996620607	5.83E-07	6.10E-05
YOR273C	834.0173091	-0.490264812	0.098227698	-4.991105583	6.00E-07	6.17E-05
YCL051W	451.4338763	-0.36319825	0.073093572	-4.96894927	6.73E-07	6.69E-05
YGR144W	139.0437378	0.722620335	0.145372476	4.970819491	6.67E-07	6.69E-05
YLL042C	134.6688409	0.639570154	0.129491309	4.939097154	7.85E-07	7.67E-05
YHL012W	303.7189007	0.58008167	0.118034685	4.914501789	8.90E-07	8.43E-05
YKR097W	315.4585292	0.60458112	0.123024516	4.914314131	8.91E-07	8.43E-05
YOL084W	170.092865	-1.292485403	0.265565385	-4.866919695	1.13E-06	0.00010554
YER060W	353.6452062	-0.512744828	0.105472749	-4.861396276	1.17E-06	0.000106859
YPR015C	102.1675379	0.706048125	0.145378194	4.856630171	1.19E-06	0.000107804
YIL037C	200.0947996	0.561615145	0.117149364	4.794009328	1.63E-06	0.0001454
YOR152C	345.760193	0.615853249	0.129879273	4.741736202	2.12E-06	0.000185688
YOL160W	52.91124737	0.971654619	0.206494377	4.705477375	2.53E-06	0.000218732
YBL045C	622.6225823	-0.402575469	0.085661602	-4.699602371	2.61E-06	0.000221903
YDR011W	1426.758605	0.364523096	0.07761365	4.696636444	2.64E-06	0.000221977
YJL089W	181.5519361	0.93515217	0.200024972	4.675177116	2.94E-06	0.000243078
YIR032C	116.8961032	0.638001171	0.137172276	4.651094151	3.30E-06	0.000269525
YGR211W	602.1251526	-0.410890181	0.088613033	-4.63690461	3.54E-06	0.000280643
YIL001W	485.1964186	0.330714286	0.071323886	4.636795671	3.54E-06	0.000280643
YOR339C	148.7340522	0.595724432	0.128543262	4.634427519	3.58E-06	0.000280643
YML075C	766.9684619	-0.383489224	0.082937864	-4.623813621	3.77E-06	0.000291564
YOR160W	489.8384519	-0.360599935	0.078625589	-4.586292338	4.51E-06	0.000344695
YLR133W	442.2983504	-0.474710527	0.104012887	-4.563958759	5.02E-06	0.000378645
YHL019C	196.4412719	-0.646136795	0.141804692	-4.556526207	5.20E-06	0.000387384
YIL014C-A	160.5952622	0.511069756	0.112346159	4.549063014	5.39E-06	0.000396423
YOR130C	384.8410276	0.420920838	0.09258868	4.546137167	5.46E-06	0.000397069
YMR085W	120.4717509	-0.789582639	0.173779935	-4.543577718	5.53E-06	0.00039708
YKR077W	113.4329267	-0.723144541	0.159473545	-4.534573673	5.77E-06	0.000409468
YJR060W	331.2086717	-0.454594266	0.100777831	-4.510855807	6.46E-06	0.00045265
YHL028W	353.6442489	-0.643074245	0.143124916	-4.493097802	7.02E-06	0.000486383
YPL231W	2517.420292	-0.309129634	0.068965895	-4.482355129	7.38E-06	0.00050565
YNR071C	135.7598713	0.650439953	0.145250063	4.478070037	7.53E-06	0.000510042
YBR084W	1067.651149	-0.363733881	0.08154128	-4.460733033	8.17E-06	0.000540811
YPL216W	1007.572662	0.261477453	0.058612361	4.46113154	8.15E-06	0.000540811
YGR239C	313.2131819	0.489374502	0.109906417	4.452647212	8.48E-06	0.000555418
YKL161C	335.605172	0.420891948	0.094583354	4.449957928	8.59E-06	0.000556306
YJL060W	370.2821744	-0.415511838	0.093501062	-4.443926377	8.83E-06	0.000565989
YAL067C	122.1443635	0.706889823	0.159477663	4.432531875	9.31E-06	0.000590403
YER167W	629.8810252	-0.371345942	0.084078398	-4.416662919	1.00E-05	0.000628746
YPR191W	427.9795883	-0.57136134	0.129697837	-4.405326652	1.06E-05	0.000655643
YML032C	399.6813825	-0.381569587	0.086741659	-4.398919647	1.09E-05	0.000668336
YBR250W	149.3522647	0.633313842	0.144671922	4.377586439	1.20E-05	0.000719618
YFR038W	423.9676384	-0.388230891	0.088696615	-4.37706547	1.20E-05	0.000719618
YLR214W	518.5464545	0.403570657	0.092233336	4.375540087	1.21E-05	0.000719618
YLR352W	366.8109376	-0.494889933	0.113142577	-4.374038022	1.22E-05	0.000719618
YOL118C	97.18256276	0.653708288	0.149654376	4.368120103	1.25E-05	0.000732142
YBR145W	573.1561927	0.565822527	0.129850871	4.357479649	1.32E-05	0.000761183
YOR239W	712.9674684	-0.299955182	0.068876641	-4.354962416	1.33E-05	0.000762579
YDR123C	272.297169	-0.466374252	0.107170011	-4.35172345	1.35E-05	0.000766563
YPR007C	91.42597437	0.656250268	0.151194574	4.340435311	1.42E-05	0.00079941
YLR127C	572.7772408	0.323336721	0.074632426	4.33238926	1.47E-05	0.00082145
YOL066C	365.8846928	-0.389451511	0.090360663	-4.309967407	1.63E-05	0.000900905
YLR153C	1019.088839	-0.26095455	0.060626364	-4.304308116	1.68E-05	0.000915764
YHR103W	780.6762994	-0.361391957	0.084121092	-4.296092069	1.74E-05	0.000941714
YGR120C	413.6387666	0.33884395	0.078936854	4.29259506	1.77E-05	0.000948055
YOL019W	441.3707314	-0.441696385	0.103145904	-4.282248418	1.85E-05	0.000984375
YBL023C	390.0386263	-0.420861748	0.098397734	-4.277148773	1.89E-05	0.000998276
YJR019C	219.6690521	-0.453936208	0.106365577	-4.267698457	1.98E-05	0.001032371
YMR266W	943.101627	-0.262437617	0.061768502	-4.248728863	2.15E-05	0.001114006
YLR007W	508.9578859	0.337900083	0.079623712	4.243711777	2.20E-05	0.001129398
YFR033C	316.207363	-0.456054036	0.107711074	-4.23404965	2.30E-05	0.001168984
YGL154C	357.9993756	0.371733666	0.088210583	4.214161781	2.51E-05	0.001266073
YOL057W	526.9232918	-0.391089037	0.093038108	-4.20353601	2.63E-05	0.001315874
YDR078C	248.5688549	0.412371944	0.098244744	4.197394448	2.70E-05	0.001340792
YBR044C	612.5762835	0.316240635	0.075618318	4.182063859	2.89E-05	0.001422649
YJR106W	306.7970051	-0.630087457	0.15142957	-4.160927462	3.17E-05	0.001548157
YCL055W	504.4832628	0.314139246	0.075642204	4.152962633	3.28E-05	0.001590028
YGL059W	594.7989116	0.287588484	0.069685767	4.126932906	3.68E-05	0.001752583
YNL097C	311.003375	-0.381506235	0.0924236	-4.127801066	3.66E-05	0.001752583
YAL013W	387.2296397	-0.35649763	0.086463442	-4.123102469	3.74E-05	0.001767852
YPR078C	74.08047081	0.904395478	0.219682477	4.116830309	3.84E-05	0.001802333
YBR220C	377.1221616	-0.353401352	0.08599966	-4.109334289	3.97E-05	0.001847296
YOR271C	410.0818802	-0.369240701	0.089910503	-4.106758254	4.01E-05	0.00185353
YEL028W	240.3610836	0.447645912	0.109126391	4.102086648	4.09E-05	0.001876814
YGR225W	63.23842774	-0.932071506	0.22743844	-4.098126536	4.17E-05	0.001880279
YML097C	506.5978147	0.284696548	0.06946875	4.098195948	4.16E-05	0.001880279
YLR357W	368.9880947	-0.47847741	0.116974006	-4.090459287	4.31E-05	0.001928923
YBR260C	383.4248047	-0.369728555	0.090569925	-4.082244238	4.46E-05	0.001968804
YBR297W	249.2387572	0.472211505	0.115666022	4.082542966	4.45E-05	0.001968804
YMR199W	541.0640169	-0.44367479	0.108766691	-4.079142125	4.52E-05	0.001980587
YAR053W	45.34798077	0.979371345	0.240306286	4.0755128	4.59E-05	0.00199705
YJL165C	931.8897709	-0.301373225	0.074010294	-4.072044708	4.66E-05	0.002012338
YMR037C	518.3749608	-0.318781146	0.078597197	-4.055884402	4.99E-05	0.002141165
YOR177C	254.0652516	0.504537828	0.124459683	4.05382542	5.04E-05	0.002144679
YOR295W	335.0717271	0.343912587	0.08487472	4.052002604	5.08E-05	0.002146132
YLR307C-A	19.90699787	1.43231182	0.353819478	4.04814293	5.16E-05	0.002166458
YMR049C	754.4129464	-0.33048489	0.081676926	-4.04624545	5.20E-05	0.002168812
RPR1	51.22431241	-1.410783651	0.350051145	-4.030221499	5.57E-05	0.002305981
YOL028C	195.3506273	-0.435749152	0.108557205	-4.014004902	5.97E-05	0.002453345
YBL024W	667.3018574	-0.305274827	0.076123329	-4.010266379	6.07E-05	0.002475446
YAL023C	1034.586255	-0.256038284	0.063979895	-4.001855313	6.28E-05	0.002503183
YBR296C	148.0138475	1.093695683	0.273553176	3.998109975	6.39E-05	0.002503183
YML074C	659.427923	-0.309248414	0.077242254	-4.003617161	6.24E-05	0.002503183
YMR127C	507.2723345	0.275078621	0.068783081	3.999219263	6.36E-05	0.002503183
YNR050C	759.4168981	0.286399867	0.071578796	4.001183082	6.30E-05	0.002503183
YOR141C	549.3596096	-0.378239183	0.094498945	-4.002575739	6.27E-05	0.002503183
YLR060W	905.8981426	-0.241038894	0.060533345	-3.981919287	6.84E-05	0.002662504
YNL247W	1058.101891	-0.220603619	0.055429573	-3.979890272	6.89E-05	0.002667894
YDL019C	730.4801042	-0.476465092	0.120230153	-3.962941738	7.40E-05	0.002846167
YDL024C	132.7153633	0.590397962	0.149199	3.95711742	7.59E-05	0.002879284
YDR403W	199.4225738	0.470805171	0.118934954	3.958509726	7.54E-05	0.002879284
YDR189W	630.7375962	-0.272926587	0.0691092	-3.94920773	7.84E-05	0.002922984
YEL066W	293.3041809	0.358355615	0.090704692	3.950794675	7.79E-05	0.002922984
YGL097W	580.4808129	-0.275617867	0.069794571	-3.948987204	7.85E-05	0.002922984
YNR068C	176.0083618	0.537918238	0.136457055	3.942033167	8.08E-05	0.002990374
YKL116C	394.5898288	-0.38914819	0.099047188	-3.928917077	8.53E-05	0.003138747
YDL103C	354.215434	-0.352566516	0.089792793	-3.926445598	8.62E-05	0.003151703
YOL104C	177.0586221	-0.501456704	0.127777863	-3.924441167	8.69E-05	0.003158681
YCR065W	221.1074717	-0.570547001	0.146112431	-3.904849138	9.43E-05	0.003405088
YHL044W	182.833543	0.548443099	0.140645744	3.899464605	9.64E-05	0.003440007
YOR317W	1009.393213	-0.250763687	0.064289407	-3.900544379	9.60E-05	0.003440007
YBR015C	668.8209863	-0.283603817	0.072877857	-3.891495019	9.96E-05	0.00349227
YGR224W	179.344014	-0.62144754	0.159675566	-3.891938864	9.94E-05	0.00349227
YNL167C	542.6606147	-0.261932006	0.067303138	-3.891824575	9.95E-05	0.00349227
YPR194C	281.6482494	-0.584465692	0.15033468	-3.887763558	0.000101172	0.003525641
YDR238C	1105.039833	-0.218764125	0.056292331	-3.886215406	0.000101819	0.003527561
YEL037C	667.1454905	-0.253070605	0.06518881	-3.882117272	0.000103551	0.00356682
YHR209W	511.6729618	0.291938294	0.075330578	3.875428828	0.000106437	0.003624035
YLR429W	699.1207474	-0.297919478	0.076867049	-3.875776173	0.000106285	0.003624035
YNR008W	426.2964764	-0.367301375	0.094844207	-3.872681191	0.000107645	0.003624035
YPL160W	1469.378842	-0.213389324	0.055099649	-3.872789173	0.000107597	0.003624035
YLR010C	184.1792131	0.445177797	0.115002484	3.871027668	0.000108377	0.00362821
YDL054C	566.4120044	0.39338536	0.101902744	3.860400058	0.000113202	0.0037476
YGR035C	251.8972188	0.511644296	0.132504276	3.861341778	0.000112766	0.0037476
YMR185W	751.9012885	0.309783887	0.080422622	3.851949611	0.000117181	0.003857914
YLR206W	811.0232065	-0.243657933	0.063588778	-3.831775672	0.000127222	0.004165463
YOL157C	118.9508476	0.50567947	0.132030624	3.830016518	0.000128135	0.004172429
YGR237C	656.1929669	-0.274271895	0.071671344	-3.826799926	0.00012982	0.004203836
YLR410W	808.6919386	-0.361385036	0.094467546	-3.82549405	0.00013051	0.004203836
YPR010C	1291.887387	-0.304183635	0.079621365	-3.820377061	0.000133248	0.004268945
YER019W	376.391082	-0.335508955	0.087958169	-3.814414946	0.000136506	0.004349941
YNR056C	318.850924	0.643637859	0.168803453	3.812942485	0.000137322	0.004352672
YJL213W	210.5168694	0.415736795	0.109117917	3.809977365	0.00013898	0.004381899
YDR393W	681.9007961	0.257046373	0.067643406	3.800021122	0.000144684	0.004537739
YKR028W	836.0674659	-0.244414584	0.064402948	-3.795083773	0.000147594	0.004604766
YNL279W	363.4349739	0.482732511	0.127325453	3.791327667	0.000149844	0.00465063
YPL042C	356.8950261	-0.395590256	0.104449973	-3.787365816	0.000152253	0.004700906
YHR114W	427.1009731	-0.346372202	0.091514684	-3.784881134	0.000153782	0.004723646
YER003C	585.537445	-0.252964241	0.066900592	-3.781195835	0.000156077	0.004769548
YFR037C	490.7304946	-0.26486382	0.070103218	-3.778197727	0.000157967	0.004778315
YIL116W	664.3870155	0.423460221	0.112066273	3.778658913	0.000157675	0.004778315
YLR174W	242.981419	0.520982628	0.13816797	3.770646911	0.000162825	0.004888544
YOR368W	543.6482825	0.259972322	0.068958308	3.769992765	0.000163252	0.004888544
YOR360C	678.5272933	0.33623759	0.089259049	3.766986006	0.00016523	0.004923036
YHR122W	399.4899934	0.348502595	0.0927109	3.759025038	0.000170577	0.005032015
YJR136C	452.7297079	0.299241646	0.079600658	3.759286105	0.000170399	0.005032015
YLR353W	353.9004642	-0.396010384	0.105431573	-3.756089128	0.000172589	0.005041467
YMR086W	609.3774762	-0.550895677	0.146662879	-3.756203898	0.00017251	0.005041467
YDR207C	387.4311802	-0.575638532	0.153475536	-3.750685934	0.000176351	0.005115037
YFL034W	469.5040404	-0.402539095	0.107343352	-3.750014192	0.000176825	0.005115037
YFR034C	234.9742518	-0.395345714	0.105762191	-3.738062834	0.000185444	0.005338447
YFR013W	583.7129109	-0.270292226	0.072486981	-3.728838249	0.000192365	0.00551106
YNL313C	551.4291622	-0.334213599	0.08982032	-3.720913032	0.000198504	0.005659733
YML076C	501.5507745	-0.303675806	0.08166379	-3.718610267	0.000200322	0.005684371
YER037W	729.2241474	0.272300591	0.073280428	3.715870637	0.000202505	0.005692115
YMR080C	803.4475841	-0.309917025	0.083402593	-3.715915941	0.000202469	0.005692115
YMR062C	672.966967	0.463793609	0.125017013	3.709843941	0.000207387	0.005776886
YOR356W	526.288211	-0.447423271	0.120607229	-3.709755013	0.00020746	0.005776886
YOR384W	344.4594958	0.537522519	0.145599394	3.691790902	0.000222681	0.006171875
YKL182W	2836.039266	-0.198719746	0.053944395	-3.683788542	0.000229793	0.006328937
YKL191W	449.9580325	-0.408828002	0.111002949	-3.683037293	0.000230471	0.006328937
YPR074C	1258.067218	-0.204735519	0.055635349	-3.679953902	0.000233276	0.006376571
YDR498C	431.1401898	-0.391346532	0.106474547	-3.675493758	0.00023739	0.006430028
YNL243W	860.441672	-0.28622529	0.077856557	-3.676315812	0.000236627	0.006430028
YKL121W	366.1531565	-0.468278326	0.127654671	-3.668321116	0.000244148	0.006553516
YLR253W	449.3194672	-0.278673442	0.07596113	-3.668632113	0.000243852	0.006553516
