	14251X1	14251X2	14251X3	14251X4	14251X5	14251X6	14251X7	14251X8	14251X9	14251X10	14251X11	14251X12	14251X13	14251X14	14251X15	14251X16	14251X17	14251X18	14251X19	14251X20	14251X21	14251X22	14251X23	14251X24
YER175C	216.6084898354106	187.8142191631572	184.74336037110484	205.2820225716872	282.7630804821837	250.68666358039394	221.48830648436535	200.55291055074267	159.85370406780214	209.6191489624468	277.16000373514083	253.41358753269637	207.779963059336	202.62420639954433	209.07460496577983	219.60379187044097	347.34387765351266	217.36999131252293	185.39321575587513	199.19033631428638	215.99510133173237	212.9021378460054	330.601646607334	205.9176338017657
YER176W	90.74727440460693	98.66288945172198	141.76861809588382	106.30101770191443	120.8132242229809	67.97065249198086	97.93034621635394	90.92959419090904	152.61228778019446	103.8344397128319	125.4238838845891	67.280825749448	106.92265195963606	95.96104178984899	117.92054559386328	60.07696865007452	115.9928882012893	75.55213480092347	90.22799737024646	84.7866273622855	123.43053251709104	60.86049406174145	93.87326931231975	70.90113438047251
YER177W	374.48246098720205	353.09952823532035	459.43762056502163	396.1640370240807	363.40167753023474	382.6556510485746	363.72979559857055	365.5228710359519	379.54190644669745	374.24736624351567	369.033716042921	367.6599463940958	360.0658270876721	387.7519893886401	417.9657306819188	402.9822548046772	377.45944104696565	378.9942817723795	439.2072932429207	420.13967380238023	378.3331376632824	421.66001755669254	402.42179173860575	412.7698464835932
YER178W	345.5149644180617	329.5376770868072	307.23593816814645	374.6035101803181	289.0013539710468	388.96014959736914	331.2585269904438	324.031184782222	306.70894372705584	364.91985272324837	276.8370089419844	383.1206814578726	313.9571901666463	334.4401219609135	306.7259135390939	346.83788985113597	296.7950528963694	401.5516087821266	311.7186280075928	321.27179669022934	300.317885100885	351.2653111622082	268.55081050716603	403.6967446982279
YER179W	135.18254781336586	138.7738397149995	98.79394713679102	151.3451774254008	117.23316037509515	212.2304497848332	145.62897076754726	145.2219508948807	97.98824457143198	123.62154938810967	120.91624950949915	153.02550519880728	142.8177311720496	145.05148180045816	120.2225940504035	142.43658047158672	118.43337685918061	162.248113294895	127.79305941411269	148.67472091312302	108.73222788128027	148.97918638462494	112.69994276098811	160.4903712628282
YER180C	234.95373101028224	196.944077039144	186.8896192494108	220.71171707870946	184.38079213923413	268.8064715444505	195.78715044737692	199.68018248046093	201.37414668281568	235.14968633607813	190.92039396236706	244.33816979736562	188.44006196312097	202.26302243091772	205.12980109850096	228.67484187085304	205.04174202224448	260.3643709968754	179.56324041764006	185.167606955435	224.81122791670106	255.27332498489102	184.80366958119012	248.1942440202391
YER182W	290.8687300057668	320.3464784704143	280.3622021737636	302.44959895113897	300.48037971288744	348.3126573284852	314.279592560881	335.09821617460665	270.38733097328446	307.31772158050313	309.73873599926924	357.3568065480964	291.8828111765214	333.1365144647814	259.008764466008	371.7099815209064	293.7121406534136	335.2879647708287	342.2386223671871	376.4015720008043	274.6388218630544	393.71422465016883	303.04885497853127	360.5462774163071
YER183C	244.4935624302426	246.5172785500318	238.32478831202974	248.2320714118865	252.21406652000354	278.05828876175565	243.78893319046102	257.54602048591397	229.9784288820793	260.1114363190589	255.20563766805822	288.6125634869468	238.6156095623922	257.3928300058383	235.9838027747178	284.28536457422496	266.71529688506905	254.31074365088048	237.0282473311071	254.68993383696923	249.19332800325503	289.14411964221006	264.68271472756805	253.34181952990286
YER184C	47.47971641589175	54.041207615568524	49.901449917813395	51.87534918518151	60.65157636159017	48.74187338312896	46.18109163870534	54.1642600250643	70.41825443002422	50.59885785575352	59.56474868024465	51.69681276765315	60.78751767983278	49.12645107109695	49.9646908732034	47.39659313032234	59.02383121585556	69.54984548166435	54.92012106221591	43.74624093306672	65.69284800234328	46.73036277045819	45.78520594825492	64.78247827868643
YER185W	46.840566387216285	105.8712365234624	60.753095988402514	71.05142101001195	106.90540159611365	158.30406088508312	67.32670302173563	106.87025151099226	73.29156591600179	58.17241471206364	101.75189178221609	173.78082445741865	80.2510531089097	89.35135716179002	94.10307950647208	135.03369494352233	116.89571603765947	144.60500131286986	61.7461657265304	82.02321971775213	90.30595818237619	114.3096566231208	84.31521772317099	145.64471515627682
YER186C	203.39087108832155	180.93681965008912	151.46773841311264	178.6864808527281	158.22247423604526	168.33969664671412	206.7099660098124	183.8125940811545	158.7201705117481	191.794349338251	160.0741855820139	181.21069471010412	203.42643176018802	170.13759189626123	155.19916354263648	193.53989174798437	168.39921833067893	172.78248769197714	200.2167328045348	171.66830714246433	168.5070084384656	179.32418351485643	147.56599966205965	177.60732449803308
YER187W	57.36272260463443	89.28547345180887	52.90276900707319	69.37528995265104	45.093128512312695	79.9443785733723	63.42370574511326	83.89572884317023	53.419960770258356	68.01083940521416	52.66661065332095	90.49618052805536	62.11622637479994	63.654748557742614	55.81529943888977	76.2004887800035	53.04168616019452	84.82695039057239	55.19465782176895	75.29963261266916	54.57374011021366	79.23844121947258	48.53895384224416	83.35110819400121
YFL001W	164.25786286075845	164.4166023851844	133.50512762983095	176.54184141089422	141.08327953428395	125.49738930782169	163.94954888555986	166.69812396310846	167.23378274070197	167.82813699444455	146.20007572341535	118.82582852086091	159.40297909597138	153.5887851791174	143.17260080482302	111.76450582575193	143.9483910532447	169.16357158813568	146.64746925220018	140.5456590576262	149.80408157421115	115.07014185095485	130.67640319089725	149.03808272319597
YFL002C	182.59669252954995	168.98094091122917	152.1954141007431	193.32784856650866	157.72332821548946	168.42159088078853	182.09538272358185	173.30486812510307	175.96163481724113	202.29348747762234	164.6244032276818	171.59604719865595	173.73050481178288	166.47969985240144	174.07833290626573	149.85405100148375	161.6812843196291	171.45745039965448	156.2433390646998	152.47300992221236	182.6602291239091	141.59862935867753	149.48456020364736	168.68810985519406
YFL003C	55.21475099013032	69.78932802521754	52.75285320701178	56.45267068780834	74.04598364635912	66.08045014016739	54.503145012506174	66.84124010953225	57.17760155940849	50.18666798253499	70.5576799833342	57.46890936628434	67.13029115955838	68.49593041431874	53.37869498637226	53.25560968572742	66.86028244083678	42.19832820875051	61.50192868758377	67.17040550593511	54.431307140642744	47.84678781958177	60.27083254007483	42.93331615070078
YFL004W	215.39897618929876	186.06506661003988	154.11090151736914	178.26584412755693	162.50510493627417	150.23011427695	214.89862219333142	186.12183418859252	169.1518201364609	178.34082446154497	157.47316585342966	144.87833586156873	195.2200939278958	185.18636682949383	164.89534874111354	162.18122072080845	161.822093370085	155.80926291580408	181.89770088146724	160.00859120153095	177.49614742060686	150.2895989100753	149.65554181560952	142.74928889519197
YFL005W	258.332820681011	280.52822231776025	296.6489981099104	247.21054025381287	281.2854698260475	261.9855553073189	263.7307682162656	278.5430644677377	269.75705747451224	249.62513455988346	287.9666634312717	258.3162170435656	274.86101860984417	284.34207930132135	279.74807165293817	298.09809980212515	302.5787096865642	247.26829228824067	298.7266113367698	310.7731717929887	271.8472669126418	280.91320347241344	307.3548735289624	253.58659423476266
YFL007W	109.39498275654289	120.73451338937822	127.94010292181557	121.92651289845779	130.7048778011107	124.73990339771052	114.80730661121038	121.98971936806035	138.50694397757124	113.40366818115504	123.99369945233904	128.06305985515456	125.69442053202724	117.29384106938898	116.00167654468055	103.50146840761572	91.92827173667447	138.96349810617156	107.08786688003748	108.91318937735134	128.09938146352067	93.3199714361861	89.23219452647172	136.3259447798976
YFL008W	114.82309427424113	105.65158665515648	86.47237972895117	101.13158464928709	94.67685903415031	90.23405960104942	117.14380019100227	107.14348531551762	94.07567506194252	108.70689826898675	105.25017851805991	71.76112110174972	99.95060067545974	90.67216301195134	108.10212376070061	61.75544230233252	88.97137605916447	65.28797233746447	85.69882316437761	92.57609213327181	107.84207955389061	60.49739910532347	77.53919356947333	55.10173148570285
YFL009W	140.1499486347662	140.44143620459297	124.69938408810108	135.470259354221	113.80646719774158	106.2996682129456	141.01726196818953	140.33467370130296	130.67011967387995	130.42983178841686	124.59415320271357	103.49683567614677	143.01177700244637	120.62086355983105	122.88746599150521	97.1819597689676	109.95442705568273	106.06932956400985	117.54642511932772	118.74984078692644	133.22413026905102	92.51741076449409	104.72121697458198	103.15201351135626
YFL010C	191.15195538601856	169.2569282931729	201.0398607562704	204.88146275227743	192.6600267377192	194.99502645305003	178.25677192483766	175.75896026668045	200.5376911641152	205.18685459724946	181.34699159521176	184.5956233985063	180.64054994522994	183.2570310721179	211.88137942335825	158.9041511248523	200.065000711025	193.87633093265032	169.51643825708936	170.78237634634314	210.03565654067958	160.60726622079807	184.7521963324607	191.35203141079478
YFL010W-A	191.8180543202027	169.2524630002487	188.16173382343507	202.49973440886492	184.38079213923416	218.3635927564178	197.6550722136589	173.3256320802058	193.26673394062095	193.3248669378356	189.73285084202698	179.21561759453095	192.1218640971373	183.40541733209534	226.80941493351125	178.53425215009312	205.46674217843776	193.28989315003494	171.0453396076714	173.4870379726911	203.11118300668173	163.31032041886445	185.88793614991502	179.57702978851881
YFL013C	119.94023817332655	88.87531291129041	99.05059767398703	117.47608317846479	97.42848675539076	104.7406463447461	122.39301247087562	99.4037272050896	99.57828879430237	103.58420030405	88.09687600191867	100.45630662805328	115.28053710925698	103.39711974593504	106.12120100535793	92.51320338686641	79.56252924029178	106.9409280993446	90.99399008029393	88.7555830037923	110.19323370738773	78.85748717514821	73.23465091590663	95.21736019046591
YFL014W	351.4207667259809	219.1165890236834	530.9514271255346	351.19326410548445	375.64146458217107	430.6532999612662	315.2893409378327	284.85844213995824	319.7074081356043	335.59219521391725	364.48438847360984	584.3172803439859	327.29063393594697	330.4833312933744	481.2660718080214	479.71087676597773	268.37509863143197	373.074736862628	490.59242471248086	455.147384249947	327.29869946696186	702.0016437084503	337.41817540336154	598.9454360229345
YFL016C	238.40080722550178	227.53279224090033	189.71495568282663	226.1149581309532	174.8138642452173	209.49140132688493	236.2260863221842	188.3264842831165	195.19014679805602	236.64393265828113	176.90018921706033	212.79648301294426	230.06716403233278	198.61710878534691	215.14598773725214	170.80759288840864	176.01333119668323	243.60680814162714	213.63697128009366	192.85954738346598	203.3946939956687	172.26310615619374	150.44057617207562	245.37509564531473
YFL017C	261.66758170529255	275.5810671870045	214.29967239404107	292.42867850396266	237.4180380708512	282.88010879808667	269.57516745726195	256.99843858551867	220.37099979492578	263.5781096893417	235.55300249067236	269.6509313121736	234.57621156614	246.6581892734354	227.45426773466775	270.75902396859	252.10777337586433	225.66012826793232	240.71827690239144	261.03161090439573	240.18634024410125	275.3150288524585	228.35371466692143	208.6542158824246
YFL017W-A	306.15514641422203	293.2885326072584	272.11260640183644	316.8789652344329	305.95687695604164	320.00812307783553	302.71705569171354	296.45699819400255	288.6189767276129	302.158948738777	294.35368694141084	326.24381485872544	284.0733934094049	294.0218096605153	319.05010135141845	315.89404239807095	310.29386403713795	296.09595506920977	328.1110120358696	314.1175850655954	297.18611710017825	360.9920524017895	340.6276243781578	303.7164537900517
YFL018C	385.8190175536726	307.23562320269826	303.6783162461899	399.59309056547585	271.84924109309037	353.94511174004504	378.7975882462587	317.9778338256353	289.38229462080966	389.64876561708485	260.9386493090977	340.53248967682333	367.257343868613	321.91005718929046	292.8501435409181	363.6220177022811	270.5125994169921	340.26682074317586	387.27388615731996	315.4013879841232	301.1029769983324	387.40610501655465	264.7417862723821	353.04870601438284
YFL021W	43.243456463288865	48.917295956302205	61.77826256634906	52.346214324278	51.60684905988216	42.77329259038093	51.940728054342266	40.633095870618554	60.26141237014406	50.68642032552462	49.88219895872715	48.754588954067074	59.85836990142204	43.28630090921034	41.138366733574394	53.47411970565255	39.58929068900309	51.69079582229486	54.28722987341849	29.424767333729566	32.305313180523264	49.9125376079103	32.65111201671799	49.34028066819161
YFL022C	257.16835234923116	251.34017547294476	314.1247824316725	276.5572460474032	232.93738424386257	189.50220880648527	251.4123288617334	253.41989619846944	310.5970974259023	270.7417602193739	246.9706111218837	188.3420290394354	275.15426625585917	252.3308350916085	270.9002411658508	212.4210932135331	223.2385529169352	219.94935474773087	234.36500859704972	212.32403545761576	248.02845448148506	191.571802716757	218.37709606496855	217.07476350208196
YFL023W	102.90198024830045	75.23325810831251	106.9158621342013	113.81368047347421	98.71190318708196	67.99128016931503	85.91019475103852	84.38129897795388	142.00058127457808	130.9179946393738	109.37043030334664	102.19441145870249	103.84134875009555	82.40220619281641	111.20831554553904	83.98572697607274	93.37724492831671	119.56316139787128	79.88003508452498	55.9062148443851	105.41082542188424	77.53333501465089	78.81017805224941	102.85259945684858
YFL024C	160.0744724878636	124.50831420243449	135.39926744366701	137.71468920496068	131.87385603191464	161.11404692823356	154.54172451952468	128.55218856598054	142.05662712987558	135.55078642962735	128.60156748701138	154.91459880374973	148.221618452195	124.81757568434264	134.3747368180849	131.13765901977075	130.41076221341058	156.87545792266226	124.8184569595816	111.15290011397887	145.264466709407	121.92057053645858	118.85076377401172	152.40078015060982
YFL025C	104.27963201900498	83.51493172360507	86.18295312868963	88.04011738077097	96.66565801474411	79.8175064266446	92.16322347726822	84.13268059277144	100.10004281171743	81.94363202765553	93.8488322263158	79.86655661798842	94.51371631062923	79.29390767543562	96.4096934054381	65.04366807701207	89.6044018628529	88.74856183210115	75.37224184249779	70.55488134771704	110.39416760158583	57.16529814638576	83.50799274227224	73.87443179875766
YFL026W	54.06904885437929	85.14512143685866	55.59106822468203	48.98110937429858	86.57623733460834	80.69336436868497	53.43389128709176	79.76287009518502	71.03278286262947	54.53663879255966	77.96008802605688	95.64541580730945	63.042228556892965	68.8750044788798	55.18390464885708	73.20667305043347	82.28261571004535	90.34134188655077	60.59437188086115	69.07829544524066	70.9952501433775	74.58884826823133	85.87661064397045	84.2276035697088
YFL027C	134.28685783768776	173.9952954128646	136.10683791796697	121.49479712520106	161.45018601024307	141.08106948940107	152.6613269158167	163.84251244314558	143.32983248903534	134.3576075837003	163.80652629189245	158.4831587927873	164.60689997184622	163.25332039808018	130.33014082177306	134.30850847027307	146.20119586287117	152.05021892941357	153.4674421777635	158.93341387322207	140.17417510542188	123.46778589859639	133.3029298817054	129.5690671207154
YFL028C	250.73479654333426	284.7381275206846	275.5147111344686	239.08979676190003	312.01413459696033	268.6172461696117	269.3153199157189	287.7450452362851	281.10909751135324	249.6595229239226	327.36502998360044	265.9003533049339	275.85091423508976	279.4107040658077	272.23408777238035	302.15796960528365	359.7028632880419	259.23585669534094	281.63190108721096	285.937606391757	282.3105240995482	281.5602529951137	369.7155380321586	251.9657331639263
YFL029C	236.36190704854408	202.8571266004974	204.4974492247692	244.01122957009937	202.8993869829127	389.3616170006852	240.47240573649697	196.59110621562442	207.48617341011746	233.52432231573894	203.12292807429287	463.23956244202736	227.96093655346505	200.86497234449564	211.5733908964317	254.1891160306391	179.55421446018687	488.3312999211908	209.5980513566628	204.0485292341599	229.04989838397202	265.9345360806162	174.97146346530923	488.0683624224411
YFL030W	299.99566103342926	150.86413398581436	103.93624634768719	267.56406672410964	110.4545311400129	173.46421765920408	310.8292436757955	152.69118585110323	113.72423118766288	283.25079063808613	81.36494491120602	206.9498196642216	286.69586653257085	128.7586774194663	83.11379217222765	257.0780945268164	78.06134944330515	224.33480287531174	270.84635427489235	132.84456087764767	103.09046134027044	255.69443780062028	69.41569942705159	232.06489376973036
YFL031W	255.4905823238536	251.27355878338008	297.58198217053877	243.88411027337102	267.08589475042487	196.58635719722628	263.7073707563978	248.75207504454784	269.1483998538567	255.46060406045478	278.12533596995627	216.81200692447416	259.08270727059534	268.90081268591047	284.0665674989238	273.6988092979676	278.0380083198644	205.83280228134132	284.2839093451578	263.332841339018	270.2842996072208	245.4609307978941	272.0459416609533	199.69374333227145
YFL033C	60.466912972588304	45.0067334485022	64.41963119320297	57.80294768299579	63.050494654605245	43.22328935131604	60.009583554575016	44.84821390314367	76.93912228209345	61.194358333469545	64.03965217062552	53.38044523141488	62.26775400459699	57.57070398947153	53.8637155424251	45.30774832536279	44.95561092738165	70.59305092396511	60.557951522104815	47.01968009297894	68.77503504798462	39.70446906720749	40.134895305095284	65.16279219837145
YFL034C-A	342.25681639431303	319.8849251302461	433.3421748660929	351.95153499496007	412.3424987841055	380.60232820106205	324.3871830864212	344.74133983996853	392.2717210775199	337.1985424218754	431.08737990272215	399.13221793946815	352.25167903894067	368.41640397416853	422.2727538297657	419.3931886871278	470.62441538499866	383.9440150298421	400.5511056022304	406.1318271555172	397.3668691661333	399.89861958719376	548.6640093815324	360.30836555363965
YFL034C-B	129.1326766214299	117.4196529388797	131.03920047887965	152.34447120843245	108.20152518591254	129.2870698345917	124.63829174811828	113.39657363066894	150.02770535388348	133.31494883738793	111.61085021815292	126.7240231489142	138.97386576877992	118.38646453931867	103.26340590887834	88.67962762190182	114.61658691288834	153.0771146482543	118.68209758936521	87.90760422014587	105.28582617240919	87.65146654934206	80.71002712176382	134.67531110531675
YFL034W	88.98409437128012	88.87193529137207	86.53545084954149	89.58897748221048	72.43531119755627	54.04228835881814	88.04252334521887	77.32726918235062	100.92951129998757	87.88519569594649	74.82241475401052	61.09166601114308	101.40769583457558	80.33517713072504	77.91211266212905	56.34354771652882	61.160311592877356	77.44744698324529	90.07906793015856	65.60720291129185	88.2337340103908	59.92294817844469	59.03021195471438	75.75693858708772
YFL036W	132.67132490680814	131.07867379095345	115.43497042254405	147.64834704849363	106.73999768395608	116.68146014669682	141.7875611024664	130.2734354564237	117.9833918013306	141.83298239852707	107.05739079506907	120.06890765309812	148.61517657538425	140.32905185535319	90.84277785770885	101.54343382298357	79.56252924029178	157.72293306272053	129.07532829157813	121.54290573175787	108.48391519115427	88.50051943678953	79.09458273379401	146.20844381905493
YFL037W	299.12221342011804	291.0071992296766	293.73808019803795	299.36239411336015	277.89449532946776	256.4869885992221	294.7193302761014	288.3911117450221	292.1628657022472	310.14684535481643	279.2439135376607	217.52944593142368	288.05561927185516	291.0866282657119	308.20162107840656	245.07883704240055	268.380780451702	233.59522882393426	263.5204642119937	280.11830681654544	309.1180747869547	231.08052594865333	253.48354929533863	222.92534173127075
YFL038C	389.2113042071786	402.69530711035185	530.9514271255346	401.74608884733976	412.7183452910434	428.69459786926535	390.77773213452934	418.83389728378563	413.6955647045898	395.38393799141926	429.33603822687644	449.8917034522275	389.7938405979414	428.10353856641143	509.14113654322614	486.09171126638745	461.790762497776	403.21865854545945	516.4486658517461	559.4426313009991	435.39849902363306	603.3997873195761	568.1377643259489	508.96988527220765
YFL039C	370.9619057121843	343.0871883921526	397.8633385320628	378.1983271141325	358.30198789062257	394.83793549917635	360.81567151966317	362.1301078624652	357.092239381972	363.44054800318685	340.96280359739956	373.5693922233994	347.1525985283659	366.6293649240863	435.5551179867297	411.26471989350597	402.6409791105004	361.5579251320657	379.6836814738483	388.150147187951	398.9820664521969	428.3411088774981	409.3094727275162	387.38212710436045
YFL040W	103.38466901648889	72.68688010588916	67.71838904188888	102.02471632723315	71.57110230912971	102.83380418414734	104.12513046375744	80.24065138312334	63.76189228198383	93.52338303985938	69.50045596602384	88.53210009747906	89.4187417288957	80.51531722065181	68.1168773406653	74.4057721221953	54.12016776419109	79.76334315294879	86.06379859756107	64.61142047143652	73.15266587786387	89.83286003932814	51.777059148137454	80.9050529098183
YFL041W	177.9658008693717	177.49174505545452	144.87536508629614	197.54107196086426	166.26555867030163	182.16598445946826	180.0119185850741	172.55158322806125	151.00031786039847	204.66649659153296	167.1355420880759	183.72627705947218	184.09471054451615	179.09384380531938	163.95824055818522	157.72841225944995	169.65084055906573	213.54490651539243	156.39532674861488	154.06924142874507	169.21731683979502	150.8281553233271	162.3058827982788	216.23987934385661
YFL042C	145.74577235521056	149.55781013366305	122.5080595482319	170.58034202749425	124.76895708669979	160.8481821643256	143.73864772547037	148.2482831205494	128.112418331851	153.57345653543922	105.19462496281737	154.56291980533032	150.13684161197054	143.83133174704497	95.67102741062241	140.5957235681983	101.99557319902067	181.20927482815773	139.20929082080397	128.17478374552235	98.53927200351494	127.80578539664786	85.2749460786248	169.56813689446173
YFL044C	206.86980758542762	237.63903449870696	209.1337455764246	203.23325644149298	231.3050404984097	241.16038052210985	222.9898861914249	238.77086568602985	220.64829459456925	226.36722014753437	244.18362519164904	245.81223460385127	226.59899613119256	251.22034007764074	206.98665636182437	255.02140837698548	220.94342652340018	228.87122509950626	222.14093440763523	249.19302879012812	208.22549337015928	235.5008569834961	219.59194144229133	231.0532336348625
YFL045C	337.7560064799538	338.099753825872	418.2295963667405	334.42984341695467	367.66407956335377	308.69853142648344	332.173994858402	346.93849887266566	357.66895566933096	324.7465158033144	369.74468612471946	280.0830156578578	328.5579209023656	353.771097651492	427.3179717546001	376.2325976361386	405.3900299386296	278.1706185497006	370.1479104032769	385.4038152241968	382.65312918548045	369.39239142362186	453.6868775525344	277.97081721413036
YFL046W	200.29623932575325	241.39240915957765	242.47657996203247	214.94633833049795	251.24164869467424	225.4638490915443	224.78989284038133	234.8174243120812	229.29767207514038	209.2499606288781	256.17873744320315	224.37294197672375	215.13982894997483	242.95164812432262	230.28280793540776	242.65633132578245	253.6547961918213	217.4870128185077	279.03358696826956	257.54784068530483	225.8914216443148	254.00959565328262	281.1086982533389	216.25481647574773
YFL047W	164.4329511872432	144.91109665331538	143.1070543645799	147.34688623791365	144.53971645085693	106.2254223079156	165.22662105802308	153.60524357620918	140.3007811488041	148.80035206156327	153.52762109279095	106.15339795871819	161.00975677360577	146.721541031546	152.89249358027214	122.42115691059375	152.3646060188685	124.31833739878216	131.6897946890686	132.5458075043743	158.66611372381254	113.22880042691196	143.54258171844856	104.14856185874267
YFL048C	252.95088691682332	274.4459732498088	269.62377158718556	245.9336263062209	285.60689464181087	231.4473617438891	252.38884954533924	273.4931424974257	280.95302909821027	254.74040371070078	290.7196908063317	246.3571329211783	254.09541967640814	265.6426001983331	266.0181049460455	274.16673295378644	288.86622832128666	233.96588415881004	256.3367281530231	278.22945802493155	271.00823213822014	262.4600204465791	286.307119525572	228.3747996342023
YFL049W	182.89823686426595	208.60691377706618	168.89003728688246	177.04879047002564	187.19147494623468	191.17405726699965	195.5515798079203	200.51885286995122	166.799095180029	181.1553855362609	188.19963723946472	191.6564766020312	190.4357365602914	200.38222298453263	163.92240739082837	175.81269342829287	179.5008281640729	180.54631406659132	166.72307522147844	185.53022822595483	173.48237709832148	175.52380162562346	173.58595383217198	180.20194369484122
YFL050C	70.4077036264327	80.03788094910364	62.17405255561424	75.943808487576	64.14828349539383	83.33149931862373	80.6631471393662	80.9379438615867	69.86072215387296	78.64812921003767	67.42990571185233	87.26442000396014	77.24990303002839	75.87553876365888	63.07106602376204	75.80653008901244	59.26779830540923	93.88522067394754	70.09788631853067	68.8371890400597	72.8350367610885	78.7981512179058	62.71565526969625	92.04412964868287
YFL054C	70.18818845086581	139.94959208347893	103.02417658375256	150.85979877640932	94.50279123842432	142.7118769421488	74.99564498298794	114.76493902311951	85.57573477916895	168.46835130763614	75.94759551589922	162.0353079513488	91.57697922448193	130.009819022207	60.89789303218084	150.90495709421026	47.293202425843106	201.26664595774102	84.29598037565442	121.62760178439395	86.37968229465517	130.04000619512266	46.686608961717965	205.51344458007142
YFL055W	33.74576881559121	37.21987033570283	25.07270628092802	35.29200978707631	25.437720396986933	34.39961816865622	42.084657769272034	35.34354745069852	29.020738995666566	39.34589249043458	30.328165275475342	39.49745906692653	40.526245424661326	32.265767863979725	24.052867601334196	34.96846802915095	24.949237564239645	37.575197284120215	36.312109356703374	30.18547363993709	27.528627364237046	27.172840573933094	18.41865352868996	38.931870094443184
YFL056C	85.44677133859956	85.53960402320438	63.564607472775265	85.46331097122854	82.12735987891944	77.69242424736183	87.4351161060981	82.35602916743132	78.03601497584647	89.39473186386037	85.30507359340717	80.70042368659472	90.47171741891378	74.98382672615008	73.3876389474052	77.2391142517891	86.65965626172625	86.96343696213279	82.52289035107384	80.99060180856361	91.51387736791422	80.95541719389236	81.83568178204226	84.03701698116504
YFR001W	245.9129735328855	305.0099909366417	294.83120112018867	245.04960895788795	269.9228423384461	295.12011350569617	262.5994525753786	302.93398313406266	284.205433524642	266.8399826635955	290.7196908063317	299.529060788408	261.9660173141161	295.27831312060295	285.3588753552741	305.78282369457054	295.2993873726215	278.08654098628824	330.7025481886254	356.5659073717569	268.362045541967	352.4997076290813	342.53057200038216	339.257740935696
YFR002W	186.37245126256406	187.57116970392573	188.92750167657059	177.65241557001553	202.33812388899085	168.77356184425722	185.7159850869408	193.28303218369643	191.36020557666401	179.57419101108383	204.66309521488685	164.85438497380017	190.99255166262142	188.84381927752554	192.26165035878847	169.3474052794863	187.19159486903007	163.0661130784919	167.14682361599404	165.83491806480777	191.83526363895209	141.9112243642749	180.7216514848642	147.67573298106547
YFR003C	226.61553805006645	227.4136027216542	276.67047256842613	213.63539568483938	249.0806785374895	237.7215372128499	233.8961011761537	213.03817935378524	234.61551308965483	223.7159881622499	263.57417750815006	240.91070665821155	225.76959611485145	244.03416598329247	257.47823107564386	248.28091631836742	244.43909585872774	204.9193076550709	254.13073221366835	255.30364452091374	253.53002581321797	282.07122587951267	271.4566246642921	235.12527312123967
YFR004W	342.0517903461535	356.8252786531511	403.4809456132535	340.31580866109306	374.24910785404074	364.82553714038954	356.7214441639758	365.3156585240268	352.1493730201129	340.82307599159736	377.24340830821615	368.61820350994407	350.7078930980307	371.6325048619094	387.1632675364259	397.0970171830444	405.3900299386296	359.5997387145442	386.4232582225165	418.2844204391283	371.51927090902694	424.4674618316619	419.2525872456177	390.8003002161759
YFR005C	161.47386545512876	169.9293116413649	151.21168220972055	143.87792455259398	181.7671468898378	147.27263396189048	160.11032080511967	175.41834212662872	161.67824929096187	137.82749951109335	174.95630877133618	163.4654742447	172.97529833212693	166.15207266039044	156.08990501057622	146.43949934733797	173.47912303424448	145.17291491645503	148.29023095509203	171.5437355053126	166.3191818822794	130.7968401255608	182.83991586732884	126.57628036874274
YFR006W	257.4248481820188	259.34851885781507	225.02227149605991	252.02632999901704	230.14673875950837	267.3890552210486	254.1444432360038	261.6239274002863	227.1860218418158	256.9034318087607	240.88202952524622	268.6124189927448	259.7875310377292	263.7726522880343	216.11621404587487	244.71944991144903	215.9554365093634	234.1223830779798	239.66612188674492	261.3199575114554	235.2174059036016	234.98696707430406	212.04273504785561	244.63483359988965
YFR007W	182.6308952067221	168.2023541303494	163.36966988477988	182.4611806959166	181.8020398016225	226.50190529637013	177.6357304606285	178.11708585165377	165.84222944496756	190.28801241040298	169.24765216522457	218.820575121425	177.97425211761677	173.1182545009682	170.04035690844	206.37560755531743	179.1547861214962	225.35844360447254	161.84296922348716	181.42947268199953	181.74784036704645	211.2669897279806	178.31816879584775	234.53182490259906
YFR008W	147.2875587509134	161.3275985119427	141.92740071240252	126.54413668936435	162.7515069075163	149.60005753744966	151.86474365805026	159.76562852148336	149.2580065004708	133.4849159017889	163.2502879143247	167.30452044037202	148.23442930945103	165.85845673157274	139.4119696392179	175.47856975752418	154.22890283502713	138.77842616839524	150.98514976925316	153.07518074714253	147.10215829707818	157.44537610354377	145.20954163435005	142.16514858257736
YFR009W	239.17047716456983	238.18681642112853	225.60492993708073	226.72666391653715	239.61111630506184	205.75226779769812	244.82665942147906	247.34203970523404	239.62981473474142	227.95857293042258	244.65198638811697	213.41167864199818	236.43743593221333	238.3688667683997	240.69762073001917	224.83349470188392	249.12255742264304	215.8377149843967	222.43828288027808	238.73624911089678	258.3157917339248	203.70339352484385	229.26700355470808	212.6033891617436
YFR010W	297.76319255169216	280.20441136471936	300.74422623414944	274.2441039442826	308.30338975455277	288.34639109370187	295.9772934771953	296.94003420855415	269.45162602356737	264.21477179004063	290.36858006864287	282.67346277302687	282.8134131069703	295.3019189290319	301.69446167295325	288.82443327904554	302.10699508632536	267.78703946827756	293.80540932818553	307.10438398892524	303.1874450567426	289.8636995037117	310.7228484598206	268.78391069301523
