	14251X1	14251X3	14251X4	14251X7	14251X9	14251X10	14251X13	14251X15	14251X16	14251X19	14251X21	14251X22
YPL254W	143.0085888	125.5573995	123.6460768	138.0286846	143.4897365	133.1516895	132.6930393	128.1789495	92.26353125	116.5517908	145.0852459	89.97827515
YPL255W	167.3207634	108.1649258	144.7361021	153.0052836	109.0869365	149.0969613	147.0328469	129.674567	110.1496608	135.5273004	141.958401	119.8679213
YPL256C	171.1976722	107.070695	190.4003095	141.078981	133.196927	164.5781957	122.772535	125.5638317	70.44050672	105.8063011	137.4472145	83.32829705
YPL257W	55.93873372	59.26996443	47.23229311	50.11852016	64.89677176	44.59406435	63.28907633	59.40403912	54.13421476	58.78449622	64.82284128	48.37921388
YPL258C	65.47189649	29.00758824	77.50696615	58.53871016	40.22579258	83.16244498	51.96389804	47.70049173	59.50473981	47.12866211	50.3818337	68.66386657
YPL259C	172.3619103	148.3724935	169.1853041	166.4901972	156.4106132	153.6793963	167.037836	148.5642393	125.5165515	156.1333244	154.6891859	140.0682592
YPL260W	293.3024275	261.6912491	292.4772812	298.4202307	246.0569125	271.7101783	277.3348272	270.9122339	308.5858834	269.0423029	268.771448	285.9865963
YPL262W	360.0051129	221.8555842	343.9484715	348.4844503	216.273165	336.4236434	330.6306746	231.6163986	320.0624662	337.8759819	229.3408408	319.4245015
YPL263C	183.538071	222.2107307	179.6459337	182.5040784	240.4894683	194.6554434	190.1685888	226.4090836	126.7186667	171.9281119	229.3938316	127.1405804
YPL264C	69.85345	59.32148113	45.681408	55.88015	72.72216212	44.05289543	60.16368985	69.85149505	34.27516606	52.33115377	79.57180487	41.70590663
YPL265W	281.8953604	158.5126112	240.9174482	282.0594155	182.4378757	238.9426825	252.3439305	213.3992364	265.4159971	241.8351283	225.3830396	255.6172604
YPL266W	250.9364322	275.4706837	260.3064568	261.5924028	291.0003855	269.2328878	246.8174933	295.9153534	290.6449601	257.6881986	278.7056854	286.1172671
YPL267W	226.0288671	203.147524	202.1813986	242.4054695	196.4442821	228.7573377	214.8703209	213.2452687	206.8751094	254.338951	224.272129	217.529896
YPL268W	154.2622073	113.632002	123.4602338	156.5191923	130.943308	124.8776064	154.9725221	114.0703049	115.9664434	141.7212065	123.5870989	101.4450817
YPL269W	98.95275198	60.71563081	91.61395074	87.91679438	74.11351899	83.99653543	100.8420327	56.13636132	63.84589756	82.67026934	61.08765089	72.38071405
YPL270W	168.1985694	137.5351537	166.5023282	170.0947355	151.086924	171.4769375	167.8451984	132.3954303	138.0898957	154.7027766	139.0613438	136.6647001
YPL271W	286.5154654	264.0917813	283.8468262	286.5495965	255.3775667	273.2379312	285.9728634	255.8943224	342.1396041	385.9886519	250.3502836	418.5802544
YPL272C	51.83218049	21.87742567	39.96055878	43.53029706	24.78593288	44.81007932	44.24158203	23.4043264	36.71885846	44.74609187	32.09222771	38.62315325
YPL273W	227.3022692	291.9504735	223.227949	235.542166	295.4115566	236.9741961	249.8584837	295.4549964	254.6703933	250.7595242	298.1182687	230.5544133
YPL274W	179.4935121	212.0639538	90.94664987	156.3494778	251.3331256	97.55827638	199.932812	204.7781771	100.3952737	175.1545143	226.7265436	93.06091807
YPL277C	31.7828631	22.95336463	36.03001201	28.43912699	35.31703213	31.71976746	40.52755263	22.83938396	28.76164037	36.06779206	21.94555081	23.82779039
YPR001W	115.1186528	65.95243445	110.7849638	152.9574168	74.45717424	121.0740056	122.6218708	60.07275251	134.8957679	109.300689	78.36167412	123.5724154
YPR002W	207.5804547	76.78976409	185.4835936	222.1611277	84.91304093	183.8160524	176.5530826	85.08486219	173.7750919	159.2203189	87.62259925	169.9205119
YPR003C	118.4562377	92.91069212	90.32751307	111.812427	105.2818574	99.66432969	120.3957475	86.99740569	95.29433376	108.3783762	99.03179186	89.32939336
YPR004C	328.1904422	275.8391502	320.8953962	332.0964138	290.4078408	319.1404816	313.4784501	281.3197198	380.9217319	315.808897	308.4152095	365.9148791
YPR005C	174.7415011	97.31682451	169.0285705	152.0929415	109.5346221	166.1120093	135.340012	99.85761201	153.2631779	132.9664356	126.9016955	147.4975439
YPR006C	142.8932092	111.9398923	157.7505156	161.4657021	111.5683556	165.0196062	144.2926524	95.39063163	155.6118703	130.8236347	104.4718741	147.0326986
YPR007C	33.89106547	17.77540835	43.47560793	40.88494806	17.18887468	41.70055635	41.24859039	18.39980877	36.8413406	32.96986402	17.74763295	39.89421388
YPR008W	225.961133	169.1676927	193.3248917	225.6145529	179.3076532	181.5051571	201.2881892	174.2259216	178.0107836	179.6783041	183.1019361	168.3016603
YPR009W	232.6063572	185.5061052	229.5255235	211.2927246	192.0608146	231.5931725	199.6114608	213.4215044	301.7312268	175.1303884	231.1257267	267.7039591
YPR010C	190.0337749	199.9838297	209.7452642	162.9688469	235.5121889	195.9329208	192.6043389	203.9130626	137.1926605	159.4867221	202.1830255	109.2704553
YPR010C-A	242.5263583	192.3480593	219.4533657	230.84687	172.0929711	212.4498839	240.1782153	176.1701507	263.3758057	330.1922725	166.5696936	312.4911917
YPR011C	245.2746029	189.2255259	268.1336195	269.0890805	202.694782	262.5510353	239.9444443	185.1356651	297.835057	244.7518952	197.245678	290.7889312
YPR013C	117.7761445	81.27230896	106.2780818	116.8212777	79.58083257	113.2835539	113.9502613	95.59740022	109.8537304	95.59378528	87.00116237	110.4479646
YPR015C	61.94692172	52.3853954	92.87469318	74.60378783	52.35510454	93.65409354	84.2994153	48.6160085	121.8694408	77.02067137	51.58211118	128.9032453
YPR016C	311.8008466	339.4587441	318.2651061	316.2075432	334.7603791	322.1197074	308.2604556	343.2025287	364.9989123	317.0169092	347.1387129	357.4168559
YPR017C	144.30596	162.4799053	160.0046764	160.2562147	170.2117834	166.8022254	144.0726941	165.655166	175.2422362	147.5700517	175.4232932	204.2658779
YPR018W	150.8830455	133.8587151	146.8905915	151.1938646	142.6744539	156.9127654	142.1618485	152.5167248	92.13144316	124.2639356	151.2326812	98.21283302
YPR019W	110.0077898	115.9850821	94.79180168	109.6288847	132.7817833	99.55180437	131.9607627	91.81393511	77.35714562	119.472678	101.2218739	68.29852795
YPR020W	328.0005171	248.1720474	295.5416326	318.1571787	236.3470269	291.9038945	311.7573019	230.9046425	347.2368874	382.6715619	246.4385604	341.7444104
YPR021C	143.5172576	108.2575873	125.2387078	142.3067253	114.1565482	113.498036	143.5724417	116.4156915	108.7456483	130.9004993	123.8145424	107.770802
YPR022C	122.0226263	92.05943278	118.0251017	123.488415	104.0459317	113.3664682	130.3949963	75.95683242	76.52196228	115.4123148	77.86521541	65.99836044
YPR023C	255.8594897	211.8869189	267.2259589	264.233722	220.2722459	274.7088503	245.5164717	200.4110627	240.3228657	236.5967478	226.7189682	257.2028568
YPR024W	165.9369183	146.2713832	165.3097496	171.3281125	161.3765425	154.3954483	178.2761779	139.4024855	119.2195084	158.063948	152.6757411	98.38692515
YPR025C	196.3295847	225.1436338	177.8835	203.3982562	229.3300496	200.5849546	202.2995417	213.9875781	224.1986337	215.1031696	216.2836311	235.2401838
YPR026W	71.20282104	66.48622856	70.06715076	79.08112445	62.49338082	70.56540242	82.34638185	48.69364545	89.75729476	69.62862206	55.9177678	78.73420703
YPR027C	291.7831358	176.2785377	284.9306029	295.1633565	191.2622986	279.6837314	290.8633063	158.22083	342.9982445	279.9111951	182.109319	326.6505174
YPR028W	200.0672388	250.6840703	197.9998154	190.4138365	214.3321535	190.0368586	204.1679874	243.9287962	246.182294	225.7036186	234.3311514	243.9241939
YPR029C	208.2895666	197.2762083	196.722982	197.4197345	193.3500008	184.1573703	197.2787308	200.8265052	199.688752	175.5355907	207.8715324	168.8342913
YPR030W	229.5456267	63.5138755	227.5935285	214.8936185	71.97435168	202.393814	226.2710746	49.13508313	189.4901409	205.3966947	53.84581557	147.8069324
YPR031W	124.0280752	73.58770451	123.1108124	113.9001399	82.18249848	119.5135137	100.770037	85.19040783	88.89039279	94.93761287	95.14575171	89.48888283
YPR032W	98.0070534	89.60376356	90.92620846	95.53343889	99.40971353	94.95542303	104.4839532	72.19184913	57.45083329	90.71219452	89.02044088	59.27652306
YPR033C	288.2678536	315.2155689	303.675806	291.850018	318.8615102	296.8773553	284.5105266	320.7971828	303.5238903	295.8656135	330.259491	289.5560584
YPR034W	187.4288669	159.9786752	190.8830263	182.6753678	174.0373562	181.9931424	173.45895	158.9343643	111.5186137	142.160999	179.2873124	109.3829306
YPR035W	276.6996578	294.7375402	291.9957497	263.5309727	265.1543076	279.8570671	255.5437533	315.4746555	321.0321543	286.2749168	298.1602336	351.8381272
YPR036W	367.6948472	400.8256917	366.6449228	362.7784274	365.526682	368.3265467	342.8995459	418.8746348	388.7433375	356.84257	407.936846	415.6374798
YPR036W-A	221.2760284	249.5875322	206.3690829	218.0700241	206.2664962	203.9215939	216.3119604	250.1877589	260.0507538	288.67602	228.3124065	268.0826183
YPR037C	213.2900736	192.8624631	227.6613543	223.1554765	198.7415316	248.8779231	204.672986	206.7871661	264.540562	203.4686807	212.8165079	284.7426906
YPR040W	142.1223567	125.7569503	173.2555695	137.3878315	146.1655358	148.3723292	155.5917929	101.7761509	146.0589463	149.8067845	116.9322566	138.4281156
YPR041W	277.3186727	320.1743883	268.8704263	267.7904938	304.8524229	273.9439723	295.1753903	314.7342206	279.8118467	294.6992723	317.5739708	257.81321
YPR042C	122.1904191	103.9637329	110.5351591	119.4488143	112.5221292	100.2215052	107.9637185	114.3057359	76.87610119	90.49649906	116.1244881	73.28547298
YPR045C	189.8356479	189.1753866	159.5573113	183.6833025	197.0745846	164.1262539	187.0719301	197.1663473	175.5800368	168.4314117	194.4565705	155.4540336
YPR046W	149.7859332	193.5736777	122.2422157	157.2836718	214.0994011	149.4885767	183.6065656	174.7801411	156.5160273	186.8869106	189.4792494	140.1803703
YPR047W	169.7591632	153.2565212	168.4201561	179.4959323	142.910644	185.4910611	183.1541934	136.7672535	159.6554283	175.5136881	154.4482116	160.5331289
YPR048W	113.0878212	101.8395904	116.6133953	108.6654973	117.7624652	121.6321474	101.8408925	126.2520478	100.5913459	86.64800898	133.4228591	105.3432825
YPR049C	96.29882678	66.75947954	107.7422268	93.85148242	74.96444405	102.0219706	92.21361921	73.60210658	101.2731465	78.13864455	69.74208731	95.864346
YPR051W	64.54831174	78.4569748	64.30434745	64.30675008	88.51282595	72.08923765	63.3699053	73.77796076	64.33980526	70.54275363	75.53672349	70.80518558
YPR052C	38.78088117	40.3453824	37.48104358	36.04751681	36.61007075	36.97088286	34.94750343	41.03355927	44.48538192	39.8520751	39.19625652	47.04158908
YPR054W	66.45260151	66.58835987	69.85393308	61.54256323	85.78235317	60.37468725	84.13636832	60.88545288	51.54491554	54.37577924	49.55519752	41.75381037
YPR055W	108.3937149	108.8030223	94.08189809	109.1084018	118.6533	90.36470076	115.3358644	111.953766	81.11234687	100.0572525	118.5669881	71.23000124
YPR056W	215.6568019	217.2216652	196.7950099	223.703549	231.5507764	209.202275	220.1885189	200.3129749	235.0060176	224.1224431	208.6925348	228.1831196
YPR057W	248.3134033	212.6880555	224.3399791	227.9353262	215.5717517	242.3021801	229.9626477	232.3251085	242.4710291	228.9812379	239.370008	249.2746894
YPR058W	116.2876149	103.9948051	135.5469658	112.7000545	109.4277656	138.1404346	103.0717247	124.0426704	81.78066691	95.00213651	125.9831973	92.1229361
YPR060C	170.7338312	240.8199702	166.5023282	177.1484158	241.7020225	171.421364	187.8116864	225.0557758	160.0221815	186.6106675	229.166798	155.997838
YPR061C	218.7936281	148.1929637	221.9092341	228.3096722	163.3851598	235.2863526	227.5651386	174.2029002	313.693856	215.4355267	176.6036884	303.7809387
YPR062W	295.1977522	374.1892156	325.220132	297.3920136	326.8118511	312.8083292	309.4132621	359.6090667	356.9680647	363.1802316	339.4901573	405.3966243
YPR063C	226.4590705	208.1311847	243.2034008	221.9276738	222.9908067	230.0167625	218.3828611	219.6490305	209.7424013	207.9470395	220.152877	219.4896248
YPR065W	171.8592765	124.7356887	218.9810725	141.6893887	141.1107618	192.4775418	163.5673472	116.4475472	96.66808124	150.3536948	112.0131832	93.13095737
YPR066W	175.2800494	153.3258236	188.0496884	189.696744	151.95543	172.128683	167.6677926	152.4076479	195.8760934	162.9910064	184.0810909	193.101405
YPR067W	251.2773564	233.8621364	257.2173898	258.7225061	206.2664962	253.8461453	239.9003558	235.0600145	298.6519319	238.2481679	232.485249	285.607434
YPR068C	117.892385	107.6228198	126.0404721	120.6656104	127.1607073	116.940915	127.384704	119.1765897	97.47000348	104.5904734	124.4460751	93.40176619
YPR069C	323.656359	400.5652461	315.0329766	324.2399038	371.0614217	314.0118085	327.1237855	376.7333079	338.1612366	363.4726472	369.1507654	358.7046012
YPR070W	144.7270428	140.6405936	127.5907951	142.5003399	149.5998764	120.7330393	143.2869497	157.4734292	143.5272579	133.3993748	154.5966495	124.2303602
YPR071W	102.7026451	107.0091473	102.3144742	116.4381322	124.5570629	114.1023919	111.2909362	101.6778165	126.5293834	100.6926918	114.8194688	115.8583142
YPR072W	300.2649144	247.8184252	268.413236	291.6236341	243.3114847	268.0339208	269.8879002	288.5704832	265.4016967	244.8199575	297.4258487	258.0610345
YPR073C	215.2049496	260.6539001	221.3688097	227.3809771	244.9005383	222.4029672	223.1525951	253.7618697	251.4328253	259.1638091	242.0052741	255.7624232
YPR074C	319.5415487	337.7996914	321.1282666	302.0712586	348.5855705	305.3763819	303.610534	331.4249018	224.9307773	282.4060329	339.3077925	203.7700583
YPR075C	231.0315181	187.5207914	236.0481987	218.1759862	165.5744663	238.7427771	188.4161567	209.183454	197.781698	184.7231406	204.6514223	230.2426821
YPR078C	56.87634976	21.11494166	46.18616862	56.74101422	21.13663232	46.26935726	63.34563494	27.74665873	57.33968799	45.94610227	36.54204318	51.46210554
YPR079W	163.5094282	151.0333121	162.4902239	169.2984656	148.279931	182.0756822	146.2906807	173.1012045	176.1506087	139.1651856	185.6261892	166.36391
YPR080W	46.76288684	60.19125922	47.96647383	44.15616524	47.38073229	45.63294042	45.22903862	61.48756062	56.27431733	59.09826251	49.94034154	62.40023865
YPR081C	152.9246588	129.5979142	150.7230827	148.8092846	123.7529139	148.5547905	146.3995157	116.4455626	123.8971531	120.2073344	132.0198296	121.2036929
YPR082C	273.2277916	265.3826853	258.6818781	284.7313029	287.9759295	263.015683	296.7758298	270.4197247	364.4530565	324.7339311	261.3862562	351.0858005
YPR083W	231.721406	110.9630446	199.2383792	234.0308179	127.3142074	202.4243956	222.7632461	121.4413733	220.192526	204.8520282	134.8991994	200.6034557
YPR084W	176.0023573	104.4758695	174.6575443	135.4195776	117.5157759	165.4405746	126.2432898	126.0431856	115.5147417	97.77722739	119.5869658	115.1213411
YPR085C	155.5369669	131.5994126	160.7257168	145.7088103	137.5109975	164.4193365	146.6699229	148.8908929	164.1076589	124.6585799	155.7238371	157.4972948
YPR086W	223.5550606	254.5863484	234.1637839	239.9143772	271.0805969	240.1102098	247.4828331	258.1354351	267.6655783	247.8194657	263.2398682	252.1684144
YPR088C	177.5299175	221.7052036	189.9241868	183.0241519	210.8721277	197.9279995	198.4695188	196.4101159	176.6852011	200.0123014	189.3598437	162.9345284
YPR089W	134.2705903	128.6835094	137.5047317	127.9161576	134.6139961	124.6331235	138.8251025	113.2116735	88.23929689	119.0493089	121.6296848	76.2132322
YPR091C	158.3269593	135.1946305	162.7136525	144.911827	147.3920272	143.6297007	145.2181822	131.8417604	115.0629639	127.9309694	144.0700921	116.6692052
YPR093C	151.9837433	117.571489	166.7418999	165.2103565	116.2413108	181.4424207	132.2105938	119.7395196	163.4851446	134.5406488	139.7338813	181.7491446
YPR094W	209.7368113	222.6349788	202.4145951	206.6437154	265.5849657	213.245198	232.9332163	229.7613238	271.933119	225.9168874	243.396109	257.8562938
YPR095C	87.32196417	85.72670139	75.55704675	80.16496211	95.03612539	79.31828725	100.134632	76.07543787	57.55825564	80.02894299	83.15537808	45.27776452
YPR097W	145.2233869	128.4748152	133.7978441	145.3902651	143.9712457	131.6506155	142.4253305	142.0919536	115.8799658	120.2004929	138.0333638	102.0404119
YPR098C	185.2274293	178.8329015	191.8595635	203.5191332	198.0662991	181.7991227	199.3079033	201.9960916	247.5712539	182.7249031	187.5713134	224.1519487
YPR100W	106.3580137	109.3871283	106.9651321	103.4958002	111.4672479	106.1468707	108.3940858	101.7761509	131.6477969	128.0780527	101.7838274	138.4281156
YPR101W	215.9294714	274.5994118	210.5201851	231.0556485	251.3132023	218.5684333	235.373934	246.212497	277.5254286	265.5335726	243.396109	264.1272091
YPR102C	186.9462611	281.6801675	180.5715219	180.3334551	208.1473457	180.89676	181.937392	271.3205759	218.3869813	267.4936554	217.5029059	247.4034407
YPR103W	286.9702518	313.8740866	288.150968	292.9665372	286.715107	282.3156033	274.587527	330.5301664	308.6076495	283.9773653	329.8265641	301.8109596
YPR104C	114.1556901	87.61289807	107.912358	111.0836325	103.1332481	112.827543	107.5825843	102.0962017	76.64925476	89.98815623	104.189608	66.27572517
YPR105C	164.8931184	141.8977162	147.3406078	158.2750617	155.7561717	138.2874316	156.5661487	162.4059288	127.8856231	139.4087505	170.3092886	110.0078181
YPR106W	207.321303	117.9906103	177.7272043	166.2910048	131.7169948	176.173137	173.6696502	146.3365706	143.6235364	154.8291559	146.8581017	143.0942319
YPR107C	211.7030939	220.0611641	205.0263963	218.761711	227.1627752	199.5085441	225.8551352	208.5413289	235.0747143	236.1342341	219.0564981	235.4635104
YPR108W	271.0549774	307.0420879	258.4907432	285.3380675	296.4655416	258.6260248	287.5510289	300.390798	306.4721609	302.9628751	290.6294133	284.0517521
YPR109W	221.7468285	230.6373678	217.6255783	227.6907604	241.6126329	216.1380949	236.6489824	224.9587412	291.8216603	226.7003773	228.8266236	260.2838512
YPR110C	270.4142758	265.0534263	277.5038804	263.9711563	273.2590334	279.7145011	238.971859	302.8492902	276.8790758	236.7891922	300.0325113	263.1021557
YPR111W	107.7726276	86.56671018	102.7721267	115.8082316	96.3169702	95.1923045	117.4040656	87.504093	71.30194836	100.074213	91.27354088	67.72237553
YPR112C	165.5057817	164.7388958	212.588646	174.2864192	192.8700093	213.1627293	172.2634225	184.1302628	161.1067843	149.9715221	179.9317941	165.0031407
YPR113W	295.6986534	364.1329214	324.0391465	304.6302207	346.4219359	318.8488694	316.8060032	358.8261732	371.1357825	340.7092139	355.9668094	376.6841992
