Gene	SRR333731	SRR333732	SRR527798
YER180C	1.1144224690010438	1.0743710516928378	0.9185921147013502
YER180C-A	0.47855923799327377	0.48784743456352364	0.49388078166180305
YER181C	0.19016301880663417	0.09407668303879667	0.3453939386430118
YER182W	1.7367388359947982	2.001110612399914	1.6600520850001765
YER183C	1.015853243646786	0.9673427926724056	1.004514712070876
YER184C	1.3383906773859424	1.3787145482228738	1.2065887976449983
YER185W	0.9381566620838622	0.755846557108774	0.5843525078306908
YER186C	1.6032861080107481	1.3974756267853128	0.8814026611787837
YER187W	0.6681985752812621	0.7727346830334092	0.6489281862788827
YER188C-A	0.6006944787757413	1.2909053161902504	0.5652730428570533
YER188W	0.879034523548089	2.252233620061945	0.6938952080055778
YER189W	1.1100513181197826	0.6911496195327205	1.115666018097218
YER190C-A	4.815903509084704	0.7750709428168733	2.8377840764664053
YER190C-B	1.5759925070748801	0.09407668303879667	0.07225061366584558
YER190W	1.6097985927279486	0.09407668303879667	0.07225061366584558
YFL001W	1.1286771167143326	1.1265548903055662	1.3176728884406212
YFL002C	1.7864918361447626	1.6698232080229096	1.7225470298536243
YFL003C	0.6973818052401605	0.6381422854777505	0.7436679675413722
YFL004W	2.76728142454407	3.117080792609899	3.539653072136492
YFL005W	2.343181176737525	2.331762874390094	3.297356230902426
YFL007W	6.341596515337765	7.0222452048708615	5.933651173972283
YFL008W	2.495366269504292	2.3103178877651684	1.9507385036289615
YFL009W	2.1136440933806178	2.1826092648909574	2.382865413066173
YFL010C	2.530361638823466	1.2210812379734044	1.6516621663200288
YFL010W-A	1.0385017599233142	0.6826530800884403	0.8575383665791803
YFL011W	0.6739944865519218	0.3102562433778181	0.21523110138214394
YFL012W	0.27279799624981266	0.09407668303879667	0.2675841852279284
YFL012W-A	0.7378038974661809	0.6851294513494717	0.633498935428027
YFL013C	1.8313115587341562	1.748712773581212	1.9513083304528833
YFL013W-A	1.5521130444213624	1.180777186530387	1.3291584298592605
YFL014W	10.435731055875108	10.522352049194033	9.396358655913309
YFL015C	0.060793829540498126	0.09407668303879667	0.26935795609903773
YFL015W-A	0.060793829540498126	0.09407668303879667	0.29865439759317475
YFL016C	2.753755113227875	2.3653533690950135	2.3387938737247054
YFL017C	1.1579071207526275	1.161876185142916	1.6375834051364861
YFL017W-A	0.9472163901792807	0.8665607935252733	0.9689464826177696
YFL018C	8.455275079419549	7.67316597340002	7.779144866243497
YFL019C	0.5106091855987754	0.6037500251175827	0.6808264437513107
YFL020C	0.6050820790119467	0.7658649420351906	0.7702498282676167
YFL021C-A	0.9224321032600584	0.5971051858668761	1.2580182814788776
YFL021W	3.532489237537762	2.4764099488038376	3.5657198561235677
YFL022C	2.776781638389289	2.140768800926062	2.552184686978242
YFL023W	1.8047770759490485	1.7074601572429107	1.3750867006979528
YFL024C	2.107967220436099	1.9444512945110146	1.782476184775479
YFL025C	1.3356708762297067	1.4964494325767415	1.4991579422505776
YFL026W	0.751440780449049	0.7711101213283064	0.8081941304396619
YFL027C	1.149230595467444	1.221389273347254	0.997873050563714
YFL028C	1.1180472554890541	1.1183139455633473	1.131186467983868
YFL029C	1.2598139099277124	1.073715443372318	1.0136330532834452
YFL030W	7.305415323846928	7.822970241615458	7.812264749543306
YFL031C-A	1.0521415888419792	1.5379571527716687	1.557741381426907
YFL031W	4.755186301292243	4.481135034766768	5.6414862246158135
YFL032W	1.334461150589321	1.3276576782285763	1.8506256046287892
YFL033C	2.9375517238357225	2.4711498545450308	1.9624945428717768
YFL034C-A	0.5898435543745926	0.7432099448077477	0.7683673250961773
YFL034C-B	1.2373475300285457	1.1230248259996807	0.8419900420316895
YFL034W	1.9655160356751997	1.8149540265150619	1.696452216209529
YFL036W	2.0951617996227196	2.4084517667576986	2.305204023479712
YFL037W	4.240273134165573	4.009422639544145	5.127107023622281
YFL038C	4.797675999036535	4.022210565855373	3.977265146748268
YFL039C	8.689519764487105	8.46664072431871	8.768000765249877
YFL040W	0.9477217462889823	0.7544116706694174	0.6899184023271838
YFL041W	2.522190240718587	2.5264190171816363	3.3304551213520375
YFL041W-A	0.27279799624981266	0.3996255273107284	0.35824219816513003
YFL042C	3.4239551556087937	3.657929403969568	2.7859890834411933
YFL044C	2.2332038304564072	1.9735730661320006	2.031184821397736
YFL045C	2.6000404009872016	3.43439340724483	5.829255191392853
YFL046W	1.4865764436362352	1.1193532782876827	1.2938622069087886
YFL047W	1.2808837101801926	1.3148486997734488	1.1732901681432166
YFL048C	1.5706449347314781	1.6097985927279486	1.8163402575123375
YFL049W	1.5050298259068629	1.6788564079670278	1.6562316606835017
YFL050C	1.1517772918662472	1.160486770655572	1.1435093002611563
YFL051C	0.7402377005814837	0.8788422476380704	0.6004609080798773
YFL052W	0.9395466073822123	1.085710986645849	0.07225061366584558
YFL053W	0.6704942472050175	0.722895382901105	0.07225061366584558
YFL054C	1.4826318643086758	1.9385927398365532	0.07225061366584558
YFL055W	1.262818333557807	1.475051558470214	0.07225061366584558
YFL058W	0.7673485449037742	2.4584249128714344	1.322920318477379
YFL059W	1.605634556035689	1.6388196547026532	1.6076677334877427
YFL060C	1.2434404156409642	1.3710100815391915	1.1741370874467731
YFL061W	1.075008257028819	0.09407668303879667	0.07225061366584558
YFL062W	0.29865439759317475	4.418534781828873	3.6675768122148122
YFL063W	0.33678970631092847	0.09407668303879667	0.47855923799327377
YFL064C	0.8127067333295377	0.09407668303879667	0.07225061366584558
YFL065C	0.8068280585460303	0.5959523771350662	0.07225061366584558
YFL066C	4.080559692772242	1.6161404640229575	3.64988840644582
YFL067W	1.4693459597144385	0.9825092148543371	1.891495250699825
YFL068W	1.3987662411436639	0.09407668303879667	0.07225061366584558
YFR001W	1.5130703577945352	1.5638232924714621	1.6844265846685735
YFR002W	1.6741048336912163	1.8854142929286728	1.8292073487321752
YFR003C	1.722235806163853	1.4803657663732914	1.7851556986607893
YFR004W	2.7092394285051142	2.602666593916251	2.7439930909875723
YFR005C	0.8439905237239026	0.8948929347515546	0.9765922535213916
YFR006W	3.0484609464179986	3.9882410229088983	3.3756663570976855
YFR007W	0.8410643315307594	1.0156253120119332	1.0789248223624046
YFR008W	0.9651451713619661	0.8824871143464539	0.953744132319601
YFR009W	2.1211567554817066	2.2476412412431905	2.326947233834868
YFR009W-A	0.8424002964304235	0.9031577171989357	0.8127067333295377
YFR010W	2.591237555894897	2.380150036722172	2.793145461469655
YFR010W-A	0.9164160080024946	1.0232705655149277	1.0062096433930927
YFR011C	1.3173722791824767	1.6438024035740906	1.6923676053474082
YFR012W	0.6497093528782879	0.4701069672988748	0.39297515425039836
YFR012W-A	0.27279799624981266	0.29013736778844246	0.07225061366584558
YFR013W	2.0198894134539884	1.9858976216961512	1.7090541945267095
YFR014C	2.473064790075078	2.8301342585153444	3.0101646087218783
YFR015C	3.566878766244354	3.4724254644837593	3.5780595642157134
YFR016C	4.900242658971436	2.8462727682207314	2.645560222238343
YFR017C	6.029857453339096	4.750955268123949	5.683399443969515
YFR018C	1.5635680653582427	1.2387497879179086	2.002854386242436
YFR019W	3.2781861611644514	2.818824672061893	3.253377932457782
YFR020W	0.8906720018662148	0.9490643106610751	1.2846465110949226
YFR021W	1.7572104754343312	1.6910073612780558	1.9069017903743752
YFR022W	1.508040933567879	1.5409209216504254	1.7501596261208425
YFR023W	0.5277041886583345	0.37459771056712254	0.2918540556418754
YFR024C-A	2.673573459219286	2.5875034952487814	3.508009486742802
YFR025C	1.2491985023400975	1.2332902771146435	1.5484473938102592
YFR026C	0.7897394191461826	0.6394412578338934	0.7473548703201256
YFR027W	0.9636167520889617	0.8671945633127656	0.9078173045836031
YFR028C	1.429801764449501	1.4355129387183527	1.6361432233102766
YFR029W	2.6477104480924436	2.2391338607264943	2.1684283873600028
YFR030W	2.659855962661414	2.343181176737525	2.8253128196123045
YFR031C	1.622182639021076	1.3842354329280906	1.5698866762562516
YFR031C-A	3.888548058979756	3.2375765963763996	4.036302961834079
YFR032C	0.1840877718907294	0.09407668303879667	0.27279799624981266
YFR032C-A	2.5673887512275444	1.9273965217581104	2.6095724627231514
YFR032C-B	0.788774373599886	0.6532209107160718	0.9105388252073572
YFR033C	6.197412307563516	5.5345897631471	4.953051394119006
YFR034C	2.021123991343101	1.6636393784412458	1.7874053920736175
YFR034W-A	0.060793829540498126	0.5196139159186952	0.48234657897494654
YFR035C	0.8727549060721711	0.8729006504744858	1.1761658213821735
YFR036W	1.1372680952108318	0.9236220570059148	1.0282964025478067
YFR036W-A	1.3148486997734488	1.2306236378182989	1.426428814665335
YFR037C	2.062190772160638	1.9430454527920054	2.1215862903541867
YFR038W	1.7973996025344536	1.837403779843751	1.7050077294926447
YFR039C	1.5454735409560358	1.6731167126326012	2.0772376879191614
YFR040W	4.964737367963922	4.36855957616727	4.159522727530136
YFR041C	1.2604503563433218	1.1932719698755994	1.2715222036786429
YFR042W	0.8225821636181094	0.9086249945996636	1.2428922172868966
YFR043C	1.1043144206834954	1.027125254309261	1.286963874401182
YFR044C	5.081297996929054	6.174424764100635	5.994391235518298
YFR045W	1.2686697728616936	1.5346420453957437	1.748712773581212
YFR046C	1.066400509237513	1.076546546484356	1.1126565464575608
YFR047C	4.5383522446920495	3.4960976330688256	4.5478797739475185
YFR048W	1.3322400498776052	1.3032615397932403	1.4705862680244302
YFR049W	2.8038320758532422	2.996007390635075	3.5281136069808055
YFR050C	3.161770939471084	3.584153114000686	4.027398722258828
YFR051C	2.6090886518392895	2.7439930909875723	3.7134573590578706
YFR052C-A	1.2241679697583268	0.999908545429432	0.631883458665481
YFR052W	1.9335120568810134	2.0689228923835548	2.130545328518058
YFR053C	5.683399443969515	3.3953082884464205	2.1133040755762065
YFR054C	0.47379653305708536	0.5266227988947083	0.07225061366584558
YFR055W	0.601677450111175	0.6619536542580173	0.631319351283296
YFR056C	0.060793829540498126	0.41771115303958456	0.3784333000638255
YFR057W	0.060793829540498126	0.09407668303879667	0.07225061366584558
YGL001C	1.3787145482228738	2.5140627151757506	3.1119382929844677
YGL002W	1.2948141173675012	1.3869234253251794	1.2367772804127481
YGL003C	2.2756724423682018	1.7908633997486663	1.9707922126007167
YGL004C	1.5780020949052518	1.682168858179187	1.443759791207323
YGL005C	1.2103353834462247	1.2270190340271596	1.2544562546770555
YGL006W	4.645772235024899	5.683399443969515	4.356020865238346
YGL006W-A	0.32283020527061446	0.5288813184652335	0.4011487470292875
YGL007C-A	0.44955290938896797	0.5751585640445531	0.4741716539269458
YGL007W	0.8808657636266111	0.9378885218059236	0.9199716169288197
YGL008C	7.260831774972612	7.366089494619184	9.959292194791908
YGL009C	3.4296909618416516	3.116126717798925	1.53833957699778
YGL010W	1.1003442653660478	1.3239527733037053	1.2157661239966941
YGL011C	3.127975534653901	2.7482855073762873	2.658212472017074
YGL012W	1.9010986274531247	2.104829009437323	4.598872442713249
YGL013C	2.323175124576384	2.3448853637769105	1.9340229171287218
YGL014C-A	0.5834878577075165	0.689533230340711	0.55668429389959
YGL014W	2.177875547508144	2.51634445148803	2.506715741929141
YGL015C	0.29013736778844246	0.09407668303879667	0.07225061366584558
YGL016W	1.0827811573196253	1.383045981286433	1.221975305499595
YGL017W	1.3860406599681088	1.3817753925185328	1.178934121698747
YGL018C	1.2007186097942824	1.1838578970826528	1.025963756818711
YGL019W	2.0717152545346056	1.8800579135862698	2.021123991343101
YGL020C	1.116624336719814	1.2706977794886458	1.252533707699145
YGL021W	1.2712799362965919	1.6901996890215125	1.7295731866978223
YGL022W	4.737168719992216	3.9077579934248936	3.6365345359614185
YGL023C	2.510724974729691	2.3411046397732918	2.264038506372966
YGL024W	0.6629938302403964	0.6902832998462789	0.6525846337289598
YGL025C	1.9647422736535147	1.8889412895444084	1.7754450633081473
YGL026C	3.804162073210101	3.093344163591614	3.300276755384388
YGL027C	2.874376036366658	2.558152269715337	2.262988887877396
YGL028C	3.5717854819093073	2.845688340901432	4.565052939037622
YGL029W	0.7727346830334092	0.6881088017278689	0.7986315564105952
YGL030W	1.8847819517784292	1.8476085412142558	2.5264190171816363
YGL031C	3.58023119405639	2.9776496280113123	3.1748756757950787
YGL032C	0.9554768400933411	0.7825694994201431	0.5277041886583345
YGL033W	0.2428725182314416	0.3922958438433781	0.45790906003266685
YGL034C	0.060793829540498126	0.09407668303879667	0.3110533168224849
YGL035C	1.8132040557997715	1.1027414440811247	1.0862525145432957
YGL036W	2.1826092648909574	2.3169218676152017	1.5316283981599268
YGL037C	7.141063876425247	5.742785876768013	5.2945696770792825
YGL038C	3.7134573590578706	2.7815317552781336	2.3642529605133893
YGL039W	0.9605843630498654	1.029298818094028	1.2837840792609954
YGL040C	1.8469134045987854	2.171638773334146	2.4135785072301017
YGL041C	0.6385684753242986	0.7015817725170177	0.6891570261348727
YGL041C-B	0.6539059050343109	0.5966058325216826	0.606463475652012
YGL041W-A	1.1595336145641264	1.0113887150545837	1.1655488217239491
YGL042C	1.0282964025478067	0.876825330330889	0.859400819449836
YGL043W	1.7927140589133224	1.4912881162628386	1.3171250760795405
YGL044C	1.3030378045735396	1.2003944101257542	1.221389273347254
YGL045W	1.8465831562389226	1.7927140589133224	1.3272981779973383
YGL047W	1.2542728659255407	1.3176728884406212	1.14376341605448
YGL048C	2.9544420380883674	3.360504157521326	2.7654271959884937
YGL049C	2.170715643884718	1.9461198473943289	1.7154852285073852
YGL050W	0.9830928534222654	1.265395035465794	1.1642160047536565
YGL051W	0.8936150797318404	0.9503888949739463	1.0520333392448187
YGL052W	0.859400819449836	0.730618234007794	0.549602195003667
YGL053W	2.3215330228534823	1.0810497103780723	0.8090459433061302
YGL054C	0.9622154714889124	1.3956353535158996	1.4036679703797927
YGL055W	9.471995685274207	10.435731055875108	10.641639102468298
YGL056C	5.464189704562201	5.219834472101928	4.278916416200948
YGL057C	0.9653762186839342	1.0896167580882012	1.1347591021323722
YGL058W	1.0223672566736723	0.9095472695856941	1.0441769478999707
YGL059W	1.6844265846685735	2.22556986100495	1.6862443192545191
YGL060W	1.322648403271539	1.6337633008808266	1.209783146613728
YGL061C	0.897260499424777	0.786566789112934	1.038205671479935
YGL062W	8.76194299762172	8.858621163143056	8.656766651976838
YGL063C-A	0.4686967466751732	0.4546950173921709	0.4573155113746993
YGL063W	0.8104837775900818	0.8587677141755604	0.8182327439692989
YGL064C	0.9376233609444846	0.9549691177362007	0.9381566620838622
YGL065C	1.400149948576276	1.6255153288309232	1.4895822606858697
YGL066W	2.487043875477618	2.210166492557877	1.9480173808870103
YGL067W	1.2457892209843653	1.385017924807969	1.5936077918574738
YGL068W	0.7807478987442038	0.938988654642959	0.9268843105141407
YGL069C	1.132730180124974	1.3300999158145737	1.4248178774706128
YGL070C	0.7402377005814837	0.7357455839932083	0.897379069453272
YGL071W	2.2914709386694647	1.9517754335884272	2.4849192085540297
YGL072C	0.9474689797920726	0.9608702249909069	1.08076379751461
YGL073W	3.625632284492845	2.8017166138586562	2.854861491350567
YGL074C	1.0057639351399013	0.8896081902722895	0.7460564656973228
YGL075C	1.1275507943249616	1.1615563671453117	1.0323357526144148
YGL076C	5.137761177973639	4.008220395273493	4.645772235024899
YGL077C	1.474621516759142	3.170207767886935	3.104228067703967
YGL078C	1.8563991097203076	1.7119017313428786	1.664264674670462
YGL079W	1.214853598526475	1.2712799362965919	1.1906532162212238
YGL080W	2.320844821663656	1.904796816096233	1.8012729415122208
YGL081W	1.1227900644113653	1.0908391509811406	0.726216408077552
YGL082W	1.527501805040228	1.5609402698438317	1.4018056218815345
YGL083W	1.4902436621946649	1.80070526826455	1.7210091678337465
YGL084C	1.7908633997486663	2.2618988363875445	2.49390462363224
YGL085W	0.7947300139669613	0.73873358547638	0.7835417076682942
YGL086W	1.3686298808464636	1.1759244237599462	1.0707193970409632
YGL087C	2.4342583653717633	1.6926526191834652	1.6373201425174837
YGL088W	0.060793829540498126	0.09407668303879667	0.07225061366584558
YGL089C	0.6094373457896068	0.62218124939354	0.3678323817436593
YGL090W	1.284910469906751	1.1489961397227013	1.0822405960504522
YGL091C	1.445898198783499	1.4669568166348803	1.6623309280583525
YGL092W	2.4764099488038376	2.597568272970333	2.417312664283963
YGL093W	1.8974446631289204	1.4230001805754744	1.3842354329280906
YGL094C	1.8424103385145454	2.3889166486635425	2.153750463768967
YGL095C	1.7141271235645466	2.084998280115087	2.089005490967759
YGL096W	1.6130450263421654	1.4472173685012912	1.3332888640237497
YGL097W	1.5982872322671264	1.4596887570581965	1.5196867446268243
YGL098W	1.2260827950718258	1.1273076555004564	1.143020331715743
YGL099W	1.5798089995288773	1.5841301461511486	1.398519469370449
YGL100W	2.007260751245928	1.8847819517784292	1.8664939767765072
YGL101W	0.8765036458839977	1.3857417910068945	1.5132646962916394
YGL102C	1.136169575212346	1.1768865383578424	1.1864364221953934
YGL103W	4.348223465124344	3.4771198844243774	4.281327129267812
YGL104C	1.5084672218913728	1.6125525588231224	1.6407435993404742
YGL105W	4.669328783620941	4.366283360458291	3.9971490894082358
YGL106W	2.1418099831454427	1.5360086610197257	1.62861762961099
YGL107C	1.1932719698755994	1.5013375011480112	1.2170510280699494
YGL108C	1.2532432870454693	0.9788131991478303	0.9034148287159447
YGL109W	0.7201504356193501	0.5514640123641901	0.6174466731769636
YGL110C	1.437487276190149	1.4758825904724606	1.350405271896196
YGL111W	1.5693801619355856	1.671544639283223	1.5857392543765376
YGL112C	1.9953613875088607	2.06746050456616	1.8377445241960548
YGL113W	1.2835648538358224	1.1868362278974962	0.9792969387754891
YGL114W	2.136708330607279	2.3734541460347787	2.640437525170099
YGL115W	1.4463131744757414	2.2006846691496027	2.1156705841348367
YGL116W	1.413750882644073	1.4068935744211553	1.2505964750371605
YGL117W	1.0268598957628912	1.1372680952108318	1.0232705655149277
YGL118C	0.28926665815015795	0.3674912453329242	0.4676549224225804
YGL119W	1.313506629322353	1.4254114859201703	1.1502255271610968
YGL120C	1.7767957062101294	1.6542361521993072	1.8123120392810428
YGL121C	5.246054255182271	3.912207746195648	3.745670581591874
YGL122C	3.6093498140072957	2.778769165666725	2.4577084770524626
YGL123C-A	2.7893385728069493	2.3302910388563323	3.1897253443172686
YGL123W	5.511250250564805	4.251504084424325	5.601184676840919
YGL124C	1.2876972758735103	1.4724543612218643	1.2075333296156616
YGL125W	1.3432465763418815	1.650686436913227	1.6032861080107481
YGL126W	1.548731520113193	1.2286686726499745	1.4404568212028275
YGL127C	1.2717795696074181	1.0948871690288964	1.21888598085886
YGL128C	1.6516621663200288	1.5890476039817054	1.2820676740114256
YGL129C	1.4220022418626932	1.6600520850001765	1.526238424492385
YGL130W	1.5089370723758873	1.8123120392810428	1.3967223207139863
YGL131C	2.2751573507132083	2.2531659301002813	1.8435076843745892
YGL132W	0.6709522371016416	0.8343121206638889	0.6412649545725979
YGL133W	3.066407259185139	2.4781219050178205	2.2618988363875445
YGL134W	1.9678872792607127	1.9143349803915792	1.8589321893521698
YGL135W	4.799761425749858	4.665426098614287	6.404611490362076
YGL136C	1.5461966599602555	1.9358832976895581	1.8847819517784292
YGL137W	5.192449285483917	5.269257439463912	4.468786538519117
YGL138C	0.18323802797231542	0.3110533168224849	0.07225061366584558
YGL139W	2.078419086918585	2.0149162478841167	2.2332038304564072
YGL140C	2.8928216569365635	3.177450523360167	3.1468027583825147
YGL141W	1.9935861494681335	1.7595065951320168	1.8854142929286728
YGL142C	1.4036679703797927	1.5798089995288773	1.6130450263421654
YGL143C	1.1935893676911817	1.1288744918230302	1.2931292287384748
YGL144C	0.8824871143464539	1.0010220271321393	0.9917992088826406
YGL145W	1.24032210556528	1.1771149012160218	1.114194355840741
YGL146C	1.4831703654821942	1.548117734971378	1.705591203277634
YGL147C	1.3424956282701195	1.1968535960958713	1.3514342363286047
YGL148W	2.5513406207728107	1.7729051459505087	2.101554725653784
YGL149W	0.6855671958831425	0.7058784821240871	0.636866429345941
YGL150C	3.5479629430748867	3.137551346847112	2.422126955258588
YGL151W	1.6366851327981384	1.8575356499429674	1.8303498419062865
YGL152C	1.1071664762359916	1.1190941703408843	0.9643850168841015
YGL153W	1.5139275970840371	1.443759791207323	1.3129462446051345
YGL154C	1.2384346921671971	1.077806543037003	1.1393770306294333
YGL155W	1.3891526911429875	1.3964530044171546	1.3096556935380943
YGL156W	7.556046341241599	7.889413666890618	7.228759868190391
YGL157W	0.5361896318494417	0.6660740326357224	0.4267726361660512
YGL158W	0.2385685332694982	0.39297515425039836	0.07225061366584558
YGL159W	0.6126384216509586	0.9250325975937261	0.9419869558099904
YGL160W	1.7859792454706982	2.586081597282046	2.411538125783965
YGL161C	2.2430111390716405	2.471907521266604	2.818824672061893
YGL162W	0.49060321102081594	0.5133529196511	0.3874825560150803
YGL163C	1.8143602777293923	1.8599664858386786	1.5114584434002118
YGL164C	1.8721138125102303	1.4495700064344568	1.3472533609465314
YGL165C	1.1268318869429659	1.1244419378965993	1.0578319801547438
YGL166W	1.733339930289626	1.5270746562547681	1.756442059797683
YGL167C	2.587067901457917	3.549547154078933	3.70986276823932
YGL168W	0.45532081884020703	0.9620965842295862	0.9724310915193812
YGL169W	1.0327998057660936	1.2505964750371605	1.383045981286433
YGL170C	0.2935499457549783	0.31523383908977554	0.8163978300767737
YGL171W	1.1073779148074274	1.340722142523461	1.1796733720037607
YGL172W	1.4011889371807715	1.5196867446268243	1.546767540625021
YGL173C	5.70507603795002	5.542242756506751	4.501352653971649
YGL174W	1.0087266154190069	0.9579061420340189	0.8998270469517922
YGL175C	0.8771023698167957	0.6884716899080732	0.6266626674521516
YGL176C	0.9726796240381793	0.9241271285312774	0.8301896578717162
YGL177W	0.6602654185201088	0.5255575411942585	0.6869215193599756
YGL178W	1.8818958074638588	2.4621422991302735	2.353377786881194
YGL179C	0.7491674002750874	0.680334374227396	0.6919903791183233
YGL180W	1.7527118757319173	1.9935861494681335	1.5838127337337453
YGL181W	2.1386588086443687	1.9319062910719702	1.7604099677655238
YGL182C	0.3607706951413153	0.09407668303879667	0.23048617174591496
YGL183C	0.3375824675553977	0.25400500543870513	0.07225061366584558
YGL184C	1.2527186245465443	1.1214769590037348	1.0146489423269445
YGL185C	1.6114417030897252	1.5023382484931724	1.322389847411335
YGL186C	1.611817667921866	1.864044419293673	2.082836228053722
YGL187C	5.105440806954331	4.796336142331963	6.174424764100635
YGL188C	0.8951537752034987	1.0576353981476179	1.3199709366328203
YGL188C-A	0.20589529627508812	0.29013736778844246	0.07225061366584558
YGL189C	5.417044221937409	3.8691882660683206	3.7230152890670514
YGL190C	1.8503438674172439	2.0612184609857387	1.6617231998737605
YGL191W	5.876905206211132	5.464189704562201	5.542242756506751
YGL192W	0.060793829540498126	0.09407668303879667	0.07225061366584558
YGL193C	0.060793829540498126	0.09407668303879667	0.07225061366584558
YGL194C	1.4074153161978629	1.2105999253516488	1.4758825904724606
YGL194C-A	0.8158360216324542	0.46221853156716114	0.8141762460501761
YGL195W	3.938209859249115	4.568864649693825	5.417044221937409
YGL196W	3.13293986167627	2.2895468382911606	4.1736600078265536
YGL197W	5.962048339243134	6.557382184727108	5.073727900025071
YGL198W	1.8693053629216727	1.9119236944087343	2.054997283566614
YGL199C	0.9951774376192115	0.8248501112006414	1.1474186259876649
YGL200C	4.437046817364717	3.630112853845728	4.669328783620941
YGL201C	1.6632534167783088	1.8064314128599759	1.7777826428770167
YGL202W	3.7780996869047865	2.8204149754033576	3.919619351946533
YGL203C	2.4312000098541207	2.131787826302509	1.991391507958033
YGL204C	0.48105953064397666	0.758339823274977	0.7300788902447972
YGL205W	4.726828309055095	6.410795975452556	4.178225009887985
YGL206C	3.3471558156193506	4.9624374880211874	4.3971302682003
YGL207W	4.009422639544145	4.098547845405717	3.1792263944932007
YGL208W	2.9308355838401385	2.673573459219286	2.550739630484458
YGL209W	1.0951679460904327	1.2830014324171186	1.1995524191283558
YGL210W	1.301521522414338	1.28926302712394	1.265769505566802
YGL211W	1.6143197438743986	1.5286315187215744	1.6133523756152044
YGL212W	1.1163392851501983	1.153746371633276	0.9790636447141382
YGL213C	1.3054672365768512	1.1232417412160656	1.3690324522803363
YGL214W	0.060793829540498126	0.47667280714279003	0.5117030417349546
YGL215W	5.310883878328428	4.360623602379331	4.073882342470501
YGL216W	1.7608233986546276	1.7597916931960103	1.5282836851999213
YGL217C	0.5771001440446915	0.618856602281112	0.5809675954241957
YGL218W	1.2846465110949226	1.5612360387035995	1.4665796963302635
YGL219C	2.854861491350567	3.4473028895817546	3.161770939471084
YGL220W	1.1889239919465981	1.0320456972820116	1.3037080375510126
YGL221C	2.232726304237484	2.3556194626147144	2.5696893950896307
YGL222C	2.448960174993063	1.8128915910766292	1.9768073447144228
YGL223C	1.3493150358667165	1.4036679703797927	1.4220022418626932
YGL224C	0.9927062818899346	0.9507457761261745	1.079550625831193
YGL225W	1.1391405974619113	1.5838127337337453	2.2349911102822513
YGL226C-A	0.47855923799327377	0.7142992389998066	0.8330679527165431
YGL226W	0.8587677141755604	0.9618558634359636	0.8959103052597331
YGL227W	3.3548596938083035	4.057586140984817	2.688043216268953
YGL228W	3.43439340724483	3.4056426378175786	3.606215932451775
YGL229C	0.9322234826817586	0.8404191427597943	1.236581280824461
YGL230C	0.060793829540498126	0.09407668303879667	0.43724133807702326
YGL231C	1.4487117239379521	1.6738484350946745	1.6544831061133538
YGL232W	1.1082018966530407	1.168438139907473	1.03997765046336
YGL233W	1.6613117107127326	1.744696312822287	1.4372938685202985
YGL234W	4.008220395273493	4.30480075709098	5.337772627779393
YGL235W	0.40388447227285634	0.633498935428027	0.5987823369696342
YGL236C	1.2367772804127481	1.4895822606858697	1.1798981981312535
YGL237C	1.728991307094583	1.5946385669027694	1.8157169044501869
YGL238W	1.3650744561054353	1.845039172410917	1.6137712897320107
YGL239C	0.6770069028570742	0.6739944865519218	0.6421947082582729
YGL240W	0.9334135398292793	0.7507529185141886	0.7730463931420015
YGL241W	1.3197065193776434	1.6080922606842576	1.3982116664248392
YGL242C	0.9923348453691572	0.9244033039065715	1.0327998057660936
YGL243W	1.076546546484356	0.8988625225607212	0.8569121719360124
YGL244W	2.084998280115087	1.821991687976845	1.6398463823827032
YGL245W	6.231904269880305	5.804540957951579	5.114207994503531
YGL246C	1.1126565464575608	0.9605843630498654	1.0799530459760436
YGL247W	0.6777665098433647	0.6037500251175827	0.6389735255364898
YGL248W	1.7905156779100033	1.558724666651072	1.6049824934633983
YGL249W	0.49305498645995616	0.7494885937549158	0.4804859784643469
YGL250W	1.3370281997818876	1.6348662933716018	1.6440870987795093
YGL251C	1.1906532162212238	1.0822405960504522	1.076070565836825
YGL252C	2.082836228053722	2.315259630905318	2.0660560234618797
YGL253W	2.066865827195314	1.7225470298536243	1.5174308363967275
YGL254W	1.5332441017512193	1.3352361543429139	1.2400539344887758
YGL255W	1.4121472361675433	1.1412665402412279	1.1258806257292258
YGL256W	1.6214477335726754	1.5606582967770155	1.8634848043574737
YGL257C	1.4063600036864998	1.4456715359129493	1.385017924807969
YGL258W	0.5680334510460235	0.09407668303879667	0.39523216798960126
YGL258W-A	0.539167832095529	0.7142992389998066	0.6697437422754143
YGL259W	0.6785540680827926	0.876125319931597	0.9054340360603996
YGL260W	0.060793829540498126	0.09407668303879667	0.07225061366584558
YGL261C	0.060793829540498126	0.09407668303879667	0.07225061366584558
YGL262W	0.549324393494833	0.09407668303879667	0.07225061366584558
YGL263W	0.4239080135690584	0.09407668303879667	0.07225061366584558
YGR001C	1.3027691159001593	1.0723271046182334	1.2431475742826033
YGR002C	1.525549913554145	1.438460091849619	1.337463169770264
YGR003W	1.4396230739025615	1.5513605404469424	1.4693459597144385
YGR004W	0.9182953641434657	1.03997765046336	1.015853243646786
YGR005C	1.7667022290392969	1.8044847439848257	1.6978624422895172
YGR006W	1.2320230930159135	1.0153900371427005	0.8683377952381734
