Gene	SRR1177156	SRR1177157	SRR1177158	SRR1177159	SRR1177160	SRR1177161	SRR1177162	SRR1177163
ETS1-1	8.323076464926592	3.180975926084317	8.07782701578447	3.2087333729225973	7.504124333254944	8.044120634747022	3.8341656261438577	3.016132248958484
ETS2-1	0.6961194560819757	0.6988512991120661	0.7058784821240871	0.6060420982838138	0.7078862451492013	0.710668261738584	0.5449841268928532	0.5966058325216826
HRA1	0.372416159770899	0.1814311583358369	0.4779409114596589	0.36381034393528616	0.2935499457549783	0.4560169715159633	0.17843371332173752	0.16767766916029994
ICR1	0.93311585920472	0.7487599495941222	0.8464496693006938	0.708436578497933	0.8965296497524815	0.9019122172582668	0.716988059776866	0.7552022275937245
IRT1	1.2969113416585698	0.7921808899388634	0.8677021040273802	0.7048416679147493	0.6955337489761695	0.7135155010992343	0.5588598557716499	0.62218124939354
ITS1-1	5.70507603795002	1.2593834244333681	5.434941324580414	0.9646265527255719	4.7431600173775035	5.406356506049445	1.0922987534420003	0.9518804476014364
ITS2-1	5.732118441591849	3.711523869901664	5.121122411103784	2.042157003639992	5.299463230936978	5.542242756506751	2.8726040397390435	2.431827649414146
LSR1	7.668998893646417	1.4780939464507663	6.754730605411078	1.016598117003265	6.093306801816242	6.944767478794507	1.2275746438777642	1.0116284524620207
NME1	2.6214821371803785	8.07782701578447	1.0961785302027736	4.87605932729867	3.549547154078933	1.278883194441122	7.1931550356475356	5.310883878328428
PWR1	-0.023350208978036337	0.05566760460794651	0.005283077601386141	0.05392856524056319	0.03437928339321916	0.15198644603121902	0.17843371332173752	0.16767766916029994
Q0010	-0.023350208978036337	0.05566760460794651	0.2385685332694982	0.05392856524056319	0.33123604247506555	0.024498201318067042	0.17843371332173752	0.16767766916029994
Q0017	0.13107519859863262	0.24501143898526317	0.07978963743328191	0.2181837281279414	0.03437928339321916	0.13790294707669554	0.17843371332173752	0.16767766916029994
Q0020	7.169528221370911	8.056476510665892	8.551859251389569	7.256055791308917	8.160510367419567	8.656766651976838	9.805057292625115	8.455275079419549
Q0032	0.08229073615560681	0.05566760460794651	0.1752700346046912	0.05392856524056319	0.03437928339321916	0.11502657270246154	0.17843371332173752	0.16767766916029994
Q0045	1.5502167555492732	0.7955241314384575	2.9710294126625185	0.9266650172928423	3.0741838864645348	3.4771198844243774	0.8708525845185034	0.8513296959887352
Q0050	1.5531628087380553	0.8116599760107759	0.25400500543870513	0.6731399533981315	0.18926521484097947	0.024498201318067042	0.17843371332173752	0.16767766916029994
Q0055	1.262818333557807	0.8439905237239026	1.2948141173675012	0.8127067333295377	1.2700362682989954	1.3148486997734488	0.7976711490847345	0.794357545989913
Q0060	0.7501573286755157	0.6512577311349899	0.5288813184652335	0.44770224615182713	0.5249623660451517	0.5441543021045406	0.17843371332173752	0.16767766916029994
Q0065	0.9469385026199401	0.689533230340711	0.2177823064502422	0.6398770596186578	0.03437928339321916	0.024498201318067042	0.17843371332173752	0.16767766916029994
Q0070	0.8871891531149626	0.6615137566674822	0.295247978592439	0.5143957454941378	0.24801857093942342	0.3844484752166766	0.17843371332173752	0.16767766916029994
Q0075	0.8569121719360124	0.722895382901105	0.17273114192088365	0.671380232196181	0.03437928339321916	0.024498201318067042	0.17843371332173752	0.16767766916029994
Q0080	0.6667344168663013	0.5210266821581468	0.680334374227396	0.39893599805116403	0.7036732217106971	0.6860824062348252	0.5471675867335715	0.16767766916029994
