	log2FoldChange	FDR
YBL108W		
YBL111C		
YBL112C		
YBL113W-A		
YBR012W-A		
YBR056C-B		
YBR099C		
YBR121C-A		
YBR131C-A		
YBR141W-A		
YBR223W-A		
YBR266C		
YBR277C	-2.010130029	
YBR302C		
YCL018W	-0.811278033	
YCL019W	-0.811278033	
YCL020W		
YCL022C		
YCL058W-A		
YCL065W		
YCL066W		
YCL067C	-0.811278033	
YCL068C		
YCL069W	1.896125053	
YCR038W-A		
YCR039C		
YCR040W		
YCR045W-A		
YCR047W-A		
YCR081C-A		
YCR087C-A		
YCR096C		
YCR097W		
YCR097W-A		
YCR108C		
YDL025W-A		
YDL086C-A		
YDL159C-B		
YDL159W-A	-0.089939521	
YDL163W	-0.776536879	
YDR015C		
YDR034C-C		
YDR039C		
YDR098C-A		
YDR194W-A	-0.089938981	
YDR210C-C		
YDR210W		
YDR210W-A		
YDR261C-C		
YDR261W-A		
YDR316W-A		
YDR316W-B		
YDR354C-A		
YDR355C	-0.089939521	
YDR365W-A		
YDR371C-A		
YDR464C-A		
YDR542W	-0.089939521	
YDR543C	-0.089939521	
YDR545C-A		
YDR545W		
YEL008C-A		
YEL018C-A	-2.152655056	
YEL032C-A		
YEL075C		
YEL075W-A		
YEL076C		
YEL076C-A		
YEL077W-A		
YER014C-A		
YER023C-A		
YER085C	-0.811278033	
YER088W-B		
YER090C-A		
YER137C-A		
YER138C	-0.811278033	
YER159C-A		
YER160C	0.644161674	
YER172C-A		
YER189W		
YER190C-A		
YER190C-B		
YFL002W-A	-0.811278033	
YFL002W-B		
YFL015W-A	1.363597371	
YFL063W		
YFL068W		
YFR009W-A		
YGL014C-A		
YGL041C		
YGL063C-A		
YGL123C-A		
YGL192W		
YGL193C		
YGR027W-A		
YGR031C-A		
YGR038C-A		
YGR038C-B		
YGR068W-A		
YGR109W-A		
YGR114C	0.631394487	
YGR115C		
YGR161C-C		
YGR161W-A		
YGR161W-B		
YGR226C		
YGR270C-A		
YGR291C		
YGR296C-A		
YGR296C-B		
YGR296W		
YHL009W-A		
YHL048C-A	1.896125053	
YHL049C		
YHL050W-A		
YHR052W-A		
YHR053C		
YHR054W-A		
YHR055C		
YHR073C-B		
YHR073W-A		
YHR137C-A		
YHR180C-B		
YHR212C		
YHR212W-A		
YHR213W		
YHR213W-A		
YHR214C-C		
YHR214C-D		
YHR217C	-2.22295101	
YHR218W	0.631394487	
YHR218W-A		
YHR219C-A		
YHR219W		
YIL021C-A		
YIL082W		
YIL105W-A		
YIL171W-A		
YIL174W		
YIL175W		
YIL176C		
YIL177C		
YIL177W-A		
YIR020C		
YIR020W-A		
YJL020W-A		
YJL026C-A		
YJL077W-A		
YJL175W	-0.089939521	
YJL197C-A		
YJL220W		
YJL222W-A		
YJL222W-B		
YJL223C		
YJL225C		
YJL225W-A		
YJR026W		
YJR028W		
YJR029W		
YJR140W-A		
YJR158W	0.631394487	
YJR162C		
YKL100W-A		
YKL145W-A		
YKL156C-A		
YKL223W		
YKL224C		
YKL225W	0.631394487	
YKR032W	-0.089939448	
YKR035W-A		
YKR075W-A		
YLL006W-A	-1.496997249	
YLL019W-A		
YLL064C		
YLL065W		
YLL066C		
YLL066W-A		
YLL066W-B	0.631394487	
YLL067C	1.340431263	
YLL067W-A		
YLR154C-G		
YLR154C-H		
YLR154W-A		
YLR154W-B		
YLR154W-C		
YLR154W-E		
YLR154W-F		
YLR155C		
YLR156C-A		
YLR156W		
YLR157C		
YLR157C-A		
YLR157C-C		
YLR157W-D		
YLR157W-E		
YLR158C		
YLR159C-A		
YLR159W		
YLR160C		
YLR161W		
YLR163W-A		
YLR227W-A		
YLR280C		
YLR286W-A		
YLR299C-A		
YLR347W-A		
YLR364C-A	1.340431263	
YLR399W-A		
YLR410W-A		
YLR463C		
YLR464W		
YLR465C		
YLR466C-A		
YLR466W		
YLR467C-A		
YLR467W		
YML009W-B		
YML040W		
YML045W		
YML045W-A		
YML132W		
YML133W-A		
YML133W-B		
YMR013C-A		
YMR013W-A		
YMR046C		
YMR046W-A		
YMR050C		
YMR051C		
YMR272W-A		
YMR307C-A		
YMR324C		
YMR325W	-0.08993905	
YMR326C		
YNL054W-A		
YNL067W-A	-0.089939521	
YNL097W-A		
YNL120C	1.190611106	
YNL144W-A		
YNL284C-A		
YNL296W		
YNL337W	0.631394487	
YNL338W		
YNL339C		
YNL339W-A		
YNL339W-B		
YNR003W-A		
YNR005C	1.929982721	
YNR076W		
YNR077C		
YOL083C-A		
YOL103W-A		
YOL155W-A		
YOL161C	-0.811614064	
YOL166C	-0.089939521	
YOL166W-A		
YOR068C		
YOR072W-B		
YOR108C-A		
YOR142W-A		
YOR142W-B	-0.811278033	
YOR161W-A		
YOR161W-B		
YOR186C-A		
YOR192C-A		
YOR231C-A		
YOR335W-A		
YOR343W-A		
YOR394W		
YOR396C-A		
YOR396W		
YPL135C-A		
YPL222C-A		
YPL257W-A		
YPL257W-B	-0.811278033	
YPL280W	-0.089939521	
YPL282C		
YPL283C		
YPL283W-A		
YPL283W-B		
YPR137C-A		
YPR137C-B	-0.811278033	
YPR158C-C		
YPR158W-A		
YPR160C-A		
YPR160W-A		
YPR203W		
YPR204C-A		
ZOD1		
SNR53	0.631394487	
SNR7-S		
TA(AGC)D	-0.089939521	
TA(AGC)F		
TA(AGC)G		
TA(AGC)H	-0.089939521	
TA(AGC)J	-0.811278033	
TA(AGC)L	-1.533565452	
TA(AGC)M1	-0.089938981	
TA(AGC)M2		
TA(UGC)Q		
TC(GCA)G	-0.811278033	
TC(GCA)P2	-0.089939521	
TC(GCA)Q		
TD(GUC)B	0.631394487	
TD(GUC)I1		
TD(GUC)I2		
TD(GUC)J1		
TD(GUC)J2		
TD(GUC)J3		
TD(GUC)J4	1.368103606	
TD(GUC)K	0.631394487	
TD(GUC)L1		
TD(GUC)Q		
TE(CUC)D		
TE(CUC)I		
TE(UUC)C	-0.089939521	
TE(UUC)E3		
TE(UUC)G2	0.620793444	
TE(UUC)G3		
TE(UUC)L	-0.089939448	
TE(UUC)M	-0.811278033	
TE(UUC)P		
TE(UUC)Q		
TF(GAA)B		
TF(GAA)F	1.379035023	
TF(GAA)G	-0.089938997	
TF(GAA)Q		
TG(CCC)D	-0.929156195	
TG(GCC)C		
TG(GCC)D1		
TG(GCC)E		
TG(GCC)F1		
TG(GCC)F2	0.631394487	
TG(GCC)G2	-0.863123543	
TG(GCC)J1		
TG(GCC)J2		
TG(GCC)M	-0.089939521	
TG(GCC)O1	1.946921364	
TG(GCC)P1	-0.811278033	
TG(GCC)P2	-0.811278033	
TG(UCC)G	0.631394487	
TG(UCC)N		
TG(UCC)O	-0.811615487	
TG(UCC)Q		
TH(GUG)G2		
TH(GUG)H	-0.811278033	
TH(GUG)K	-0.089939521	
TH(GUG)Q		
TI(AAU)B	-0.811278033	
TI(AAU)D	1.340431263	
TI(AAU)E1	1.941156206	
TI(AAU)I1	0.644161674	
TI(AAU)I2		
TI(AAU)L1		
TI(AAU)L2		
TI(AAU)N2		
TI(AAU)P1	-0.811278033	
TI(AAU)P2		
TI(GAU)Q		
TK(CUU)C		
TK(CUU)D1		
TK(CUU)D2		
TK(CUU)E2		
TK(CUU)F	1.324822515	
TK(CUU)G1	0.620790276	
TK(CUU)G2		
TK(CUU)G3	-1.535118682	
TK(CUU)I		
TK(CUU)J		
TK(UUU)G2	-0.811278033	
TK(UUU)Q		
TL(CAA)C		
TL(CAA)D	-0.089939521	
TL(CAA)G2	0.620788648	
TL(CAA)G3	0.631394487	
TL(CAA)K	-0.81287097	
TL(CAA)M	-0.811278033	
TL(UAA)B2		
TL(UAA)K	-0.811278033	
TL(UAA)N	-0.089939521	
TL(UAA)Q		
TL(UAG)J	-0.811278033	
TL(UAG)L2	1.340431263	
TM(CAU)C		
TM(CAU)D	1.340431263	
TM(CAU)J2		
TM(CAU)J3		
TM(CAU)O1	1.340431263	
TM(CAU)O2	-0.089939521	
TM(CAU)Q1		
TM(CAU)Q2		
TN(GUU)L		
TN(GUU)O1	-0.811278033	
TN(GUU)O2	-0.811278033	
TN(GUU)Q		
TP(UGG)A	0.631394487	
TP(UGG)H		
TP(UGG)L	-0.811278033	
TP(UGG)O1		
TP(UGG)O2		
TP(UGG)Q		
TQ(CUG)M	-0.811278033	
TQ(UUG)C		
TQ(UUG)D1	0.631394487	
TQ(UUG)D2	0.631394487	
TQ(UUG)L	-0.089939521	
TQ(UUG)Q		
TR(ACG)J	1.340431263	
TR(ACG)K	0.631394487	
TR(ACG)L	1.935481496	
TR(ACG)O		
TR(ACG)Q2		
TR(CCG)L	-0.089938981	
TR(CCU)J	-0.863153054	
TR(UCU)B	-0.089939521	
TR(UCU)D		
TR(UCU)E	-0.863153054	
TR(UCU)G2		
TR(UCU)J1		
TR(UCU)J2		
TR(UCU)M2	-0.089939173	
TR(UCU)Q1		
TS(AGA)A	-0.089939467	
TS(AGA)B	-1.535078546	
TS(AGA)D1		
TS(AGA)E		
TS(AGA)G	-0.811590344	
TS(AGA)H	1.379035023	
TS(AGA)L	0.631394487	
TS(GCU)O	-0.089939173	
TS(GCU)Q1		
TS(UGA)P		
TS(UGA)Q2		
TT(AGU)C	-0.089939521	
TT(AGU)I2	-0.811278033	
TT(AGU)J	-0.089939521	
TT(AGU)O1		
TT(CGU)K	-0.089939173	
TT(UAG)Q2		
TT(UGU)G1		
TT(UGU)H		
TT(UGU)P		
TT(UGU)Q1		
TV(AAC)E1		
TV(AAC)H	0.631394487	
TV(AAC)K2	0.631394487	
TV(AAC)M3	-0.089939521	
TV(CAC)H	0.643920758	
TV(UAC)B	1.379035023	
TV(UAC)Q		
TW(CCA)G2		
TW(CCA)J	0.631394487	
TW(UCA)Q		
TY(GUA)F2		
TY(GUA)J2	-0.811278033	
TY(GUA)M1	1.956625418	
TY(GUA)M2		
TY(GUA)Q		
